wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;% zaszczepionych;% zaszczepionych pe�n� dawk�
30;wielkopolskie;3019;pilski;3019073;gm.m-w. Ujście;Pilski;7946;4178;3901;52,5799;49,0939
28;warmińsko-mazurskie;2861;Elbląg;2861011;Elbląg;;118582;60931;58211;51,383;49,0892
24;śląskie;2414;bieruńsko-lędziński;2414021;Imielin;Katowicki;9269;4794;4550;51,7208;49,0884
24;śląskie;2401;będziński;2401081;Sławków;Katowicki;6935;3587;3404;51,7231;49,0844
12;małopolskie;1208;miechowski;1208072;gm.w Słaboszów;Kielecki;3487;1801;1711;51,649;49,068
8;lubuskie;861;Gorzów Wielkopolski;861011;Gorzów Wielkopolski;;122589;63773;60127;52,0218;49,0476
30;wielkopolskie;3023;słupecki;3023042;gm.w Ostrowite;Koniński;5054;2609;2478;51,6225;49,0305
24;śląskie;2416;zawierciański;2416092;gm.w Włodowice;Częstochowski;5203;2666;2551;51,2397;49,0294
10;łódzkie;1006;łódzki wschodni;1006082;gm.w Nowosolna;Łódzki;5159;2640;2528;51,1727;49,0017
12;małopolskie;1206;krakowski;1206052;gm.w Kocmyrzów-Luborzyca;Krakowski;16020;8383;7848;52,3283;48,9888
32;zachodniopomorskie;3214;stargardzki;3214011;Stargard;;67579;34893;33105;51,6329;48,9871
28;warmińsko-mazurskie;2806;giżycki;2806011;Giżycko;Suwalski;28964;14812;14184;51,1393;48,9711
32;zachodniopomorskie;3215;szczecinecki;3215011;Szczecinek;;39827;20389;19493;51,1939;48,9442
12;małopolskie;1206;krakowski;1206042;gm.w Jerzmanowice-Przeginia;Krakowski;10955;5606;5361;51,173;48,9366
4;kujawsko-pomorskie;462;Grudziądz;462011;Grudziądz;;93564;48291;45782;51,6128;48,9312
14;mazowieckie;1432;warszawski zachodni;1432032;gm.w Kampinos;Warszawski;4348;2230;2127;51,2879;48,919
28;warmińsko-mazurskie;2817;szczycieński;2817011;Szczytno;Olsztyński;22813;11745;11156;51,4838;48,9019
12;małopolskie;1203;chrzanowski;1203013;gm.m-w. Alwernia;Krakowski;12490;6393;6107;51,1849;48,8951
28;warmińsko-mazurskie;2814;olsztyński;2814112;gm.w Stawiguda;Olsztyński;11204;5745;5474;51,2763;48,8576
2;dolnośląskie;210;lubański;210011;Lubań;Jeleniogórski;20723;10612;10124;51,2088;48,8539
14;mazowieckie;1403;garwoliński;1403021;Łaskarzew;Siedlecki;4809;2455;2349;51,0501;48,8459
8;lubuskie;811;żarski;811021;Żary;;37052;18757;18095;50,6234;48,8368
8;lubuskie;809;zielonogórski;809092;gm.w Zabór;Zielonogórski;4409;2250;2153;51,032;48,8319
8;lubuskie;803;międzyrzecki;803023;gm.m-w. Międzyrzecz;Gorzowski;24657;12766;12040;51,7743;48,8299
6;lubelskie;611;łukowski;611021;Stoczek Łukowski;Siedlecki;2480;1309;1210;52,7823;48,7903
14;mazowieckie;1428;sochaczewski;1428082;gm.w Teresin;Skierniewicki;11542;6037;5630;52,3046;48,7784
4;kujawsko-pomorskie;415;toruński;415042;gm.w Lubicz;Toruński;20389;10440;9945;51,2041;48,7763
14;mazowieckie;1434;wołomiński;1434011;Kobyłka;Warszawski;25149;12890;12264;51,2545;48,7654
10;łódzkie;1062;Piotrków Trybunalski;1062011;Piotrków Trybunalski;;72250;37470;35230;51,8616;48,7612
14;mazowieckie;1420;płoński;1420011;Płońsk;Ciechanowski;21924;11250;10688;51,3136;48,7502
24;śląskie;2408;mikołowski;2408011;Łaziska Górne;Katowicki;22130;11256;10787;50,8631;48,7438
2;dolnośląskie;220;trzebnicki;220033;gm.m-w. Trzebnica;Wrocławski;24442;12579;11912;51,4647;48,7358
10;łódzkie;1004;łęczycki;1004082;gm.w Witonia;Płocki;3201;1633;1560;51,0153;48,7348
24;śląskie;2404;częstochowski;2404013;gm.m-w. Blachownia;Częstochowski;12831;6632;6253;51,6873;48,7335
2;dolnośląskie;221;wałbrzyski;221063;gm.m-w. Mieroszów;Wałbrzyski;6586;3360;3209;51,0173;48,7246
26;świętokrzyskie;2602;jędrzejowski;2602093;gm.m-w. Wodzisław;Kielecki;6893;3603;3357;52,2704;48,7016
30;wielkopolskie;3008;kępiński;3008033;gm.m-w. Kępno;Kaliski;24375;12487;11870;51,2287;48,6974
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405011;Golub-Dobrzyń;Toruński;12412;6291;6044;50,6848;48,6948
24;śląskie;2408;mikołowski;2408052;gm.w Wyry;Katowicki;8600;4367;4187;50,7791;48,686
32;zachodniopomorskie;3206;gryfiński;3206043;gm.m-w. Gryfino;;31626;16299;15387;51,5367;48,653
30;wielkopolskie;3025;średzki;3025052;gm.w Zaniemyśl;Poznański;6948;3574;3380;51,4393;48,6471
12;małopolskie;1206;krakowski;1206063;gm.m-w. Krzeszowice;;32104;16362;15616;50,9656;48,6419
28;warmińsko-mazurskie;2812;nowomiejski;2812011;Nowe Miasto Lubawskie;Toruński;10709;5478;5209;51,1532;48,6413
14;mazowieckie;1414;nowodworski;1414022;gm.w Czosnów;Warszawski;9971;5172;4850;51,8704;48,6411
16;opolskie;1602;głubczycki;1602022;gm.w Branice;Opolski;6363;3210;3095;50,4479;48,6406
24;śląskie;2417;żywiecki;2417011;Żywiec;;30733;15982;14947;52,0027;48,635
30;wielkopolskie;3006;jarociński;3006023;gm.m-w. Jarocin;;45801;23480;22269;51,2653;48,6212
14;mazowieckie;1401;białobrzeski;1401013;gm.m-w. Białobrzegi;Radomski;10236;5271;4972;51,4947;48,5737
8;lubuskie;804;nowosolski;804011;Nowa Sól;;38191;19492;18541;51,0382;48,5481
30;wielkopolskie;3020;pleszewski;3020063;gm.m-w. Pleszew;Kaliski;29596;14990;14366;50,6487;48,5403
14;mazowieckie;1412;miński;1412073;gm.m-w. Halinów;Warszawski;16438;8424;7979;51,2471;48,54
28;warmińsko-mazurskie;2819;węgorzewski;2819033;gm.m-w. Węgorzewo;Suwalski;16443;8314;7975;50,5625;48,5009
32;zachodniopomorskie;3202;choszczeński;3202023;gm.m-w. Choszczno;Gorzowski;21529;11112;10441;51,6141;48,4974
4;kujawsko-pomorskie;407;inowrocławski;407022;gm.w Dąbrowa Biskupia;Bydgoski;5094;2591;2470;50,8638;48,4884
2;dolnośląskie;209;legnicki;209052;gm.w Legnickie Pole;Legnicki;5170;2605;2505;50,3868;48,4526
24;śląskie;2463;Chorzów;2463011;Chorzów;;106846;54408;51764;50,9219;48,4473
24;śląskie;2405;gliwicki;2405042;gm.w Pilchowice;Katowicki;12138;6142;5880;50,6014;48,4429
2;dolnośląskie;211;lubiński;211011;Lubin;;71710;36480;34707;50,8716;48,3991
10;łódzkie;1020;zgierski;1020092;gm.w Zgierz;Łódzki;14682;7526;7099;51,26;48,3517
2;dolnośląskie;265;Wałbrzych;265011;Wałbrzych;;109971;55600;53157;50,5588;48,3373
12;małopolskie;1201;bocheński;1201011;Bochnia;Tarnowski;29554;15105;14285;51,1098;48,3353
8;lubuskie;808;świebodziński;808012;gm.w Lubrza;Zielonogórski;3602;1847;1741;51,2771;48,3343
4;kujawsko-pomorskie;401;aleksandrowski;401072;gm.w Raciążek;Włocławski;3116;1581;1506;50,7381;48,3312
30;wielkopolskie;3004;gostyński;3004063;gm.m-w. Pogorzela;Leszczyński;4907;2561;2371;52,1907;48,3187
8;lubuskie;809;zielonogórski;809063;gm.m-w. Sulechów;Zielonogórski;26540;13479;12818;50,7875;48,2969
12;małopolskie;1208;miechowski;1208012;gm.w Charsznica;Kielecki;7377;3804;3562;51,5657;48,2852
32;zachodniopomorskie;3217;wałecki;3217011;Wałcz;Pilski;24949;12797;12043;51,2926;48,2705
14;mazowieckie;1414;nowodworski;1414063;gm.m-w. Zakroczym;Warszawski;5986;3102;2886;51,8209;48,2125
24;śląskie;2402;bielski;2402102;gm.w Wilkowice;Bielski;13382;6792;6451;50,7547;48,2065
8;lubuskie;808;świebodziński;808053;gm.m-w. Świebodzin;Zielonogórski;29837;15243;14379;51,0876;48,1918
2;dolnośląskie;207;kamiennogórski;207011;Kamienna Góra;Jeleniogórski;18585;9453;8954;50,8636;48,1786
30;wielkopolskie;3014;międzychodzki;3014033;gm.m-w. Międzychód;Gorzowski;18309;9282;8819;50,6964;48,1676
18;podkarpackie;1821;leski;1821022;gm.w Cisna;Krośnieński;1771;885;853;49,9718;48,1649
32;zachodniopomorskie;3206;gryfiński;3206063;gm.m-w. Moryń;Szczeciński;4244;2138;2044;50,377;48,1621
12;małopolskie;1203;chrzanowski;1203043;gm.m-w. Libiąż;Katowicki;22136;11136;10660;50,3072;48,1568
24;śląskie;2404;częstochowski;2404072;gm.w Konopiska;Częstochowski;10728;5515;5166;51,4075;48,1544
24;śląskie;2410;pszczyński;2410012;gm.w Goczałkowice-Zdrój;Katowicki;6735;3406;3243;50,5716;48,1514
6;lubelskie;616;rycki;616052;gm.w Stężyca;Lubelski;5105;2630;2458;51,5181;48,1489
4;kujawsko-pomorskie;411;radziejowski;411053;gm.m-w. Piotrków Kujawski;Włocławski;9192;4682;4424;50,9356;48,1288
2;dolnośląskie;217;strzeliński;217043;gm.m-w. Strzelin;Wrocławski;22026;11112;10596;50,4495;48,1068
12;małopolskie;1215;suski;1215011;Jordanów;Nowosądecki;5152;2605;2478;50,5629;48,0978
24;śląskie;2406;kłobucki;2406013;gm.m-w. Kłobuck;Częstochowski;20213;10221;9722;50,5665;48,0978
32;zachodniopomorskie;3211;policki;3211022;gm.w Kołbaskowo;Szczeciński;13782;6980;6628;50,6458;48,0917
32;zachodniopomorskie;3209;koszaliński;3209053;gm.m-w. Mielno;Koszaliński;4881;2492;2347;51,0551;48,0844
16;opolskie;1607;nyski;1607053;gm.m-w. Nysa;;56573;28438;27197;50,2678;48,0742
4;kujawsko-pomorskie;411;radziejowski;411062;gm.w Radziejów;Włocławski;4360;2215;2096;50,8028;48,0734
32;zachodniopomorskie;3203;drawski;3203052;gm.w Wierzchowo;Koszaliński;4192;2104;2015;50,1908;48,0677
12;małopolskie;1203;chrzanowski;1203053;gm.m-w. Trzebinia;;33633;17029;16165;50,6318;48,0629
12;małopolskie;1203;chrzanowski;1203022;gm.w Babice;Katowicki;9084;4614;4366;50,7926;48,0625
22;pomorskie;2210;nowodworski;2210052;gm.w Sztutowo;Elbląski;3622;1821;1740;50,2761;48,0398
12;małopolskie;1208;miechowski;1208032;gm.w Kozłów;Kielecki;4557;2384;2189;52,3151;48,036
30;wielkopolskie;3061;Kalisz;3061011;Kalisz;;99106;50115;47605;50,5671;48,0344
22;pomorskie;2202;chojnicki;2202011;Chojnice;;39647;19966;19042;50,3594;48,0289
24;śląskie;2410;pszczyński;2410053;gm.m-w. Pszczyna;;52823;26743;25368;50,6276;48,0245
4;kujawsko-pomorskie;404;chełmiński;404032;gm.w Kijewo Królewskie;Toruński;4521;2285;2171;50,5419;48,0203
4;kujawsko-pomorskie;401;aleksandrowski;401062;gm.w Koneck;Włocławski;3103;1614;1490;52,0142;48,018
2;dolnośląskie;215;oławski;215033;gm.m-w. Jelcz-Laskowice;Wrocławski;23296;11812;11186;50,704;48,0168
32;zachodniopomorskie;3208;kołobrzeski;3208042;gm.w Kołobrzeg;Koszaliński;10964;5540;5264;50,529;48,0117
24;śląskie;2468;Jaworzno;2468011;Jaworzno;;90368;45406;43386;50,2457;48,0104
8;lubuskie;805;słubicki;805043;gm.m-w. Rzepin;Gorzowski;9678;4968;4645;51,3329;47,9955
24;śląskie;2416;zawierciański;2416063;gm.m-w. Ogrodzieniec;Katowicki;9018;4632;4328;51,3639;47,9929
14;mazowieckie;1420;płoński;1420021;Raciąż;Ciechanowski;4390;2220;2105;50,5695;47,9499
28;warmińsko-mazurskie;2814;olsztyński;2814042;gm.w Dywity;Olsztyński;12274;6153;5884;50,1304;47,9387
8;lubuskie;810;żagański;810043;gm.m-w. Iłowa;Zielonogórski;6777;3387;3247;49,9779;47,9121
4;kujawsko-pomorskie;415;toruński;415082;gm.w Wielka Nieszawka;Toruński;5278;2679;2528;50,7579;47,8969
30;wielkopolskie;3003;gnieźnieński;3003103;gm.m-w. Witkowo;Koniński;13512;6884;6469;50,9473;47,876
28;warmińsko-mazurskie;2804;elbląski;2804093;gm.m-w. Tolkmicko;Elbląski;6528;3263;3125;49,9847;47,8707
4;kujawsko-pomorskie;415;toruński;415011;Chełmża;Toruński;14362;7160;6871;49,8538;47,8415
24;śląskie;2409;myszkowski;2409042;gm.w Poraj;Częstochowski;10822;5423;5176;50,1109;47,8285
26;świętokrzyskie;2610;skarżyski;2610011;Skarżysko-Kamienna;;44260;22453;21165;50,7298;47,8197
22;pomorskie;2215;wejherowski;2215011;Reda;Gdański;26707;13449;12769;50,3576;47,8114
30;wielkopolskie;3015;nowotomyski;3015043;gm.m-w. Nowy Tomyśl;Poznański;27194;14086;13001;51,7982;47,8083
22;pomorskie;2206;kościerski;2206011;Kościerzyna;Gdański;23778;11961;11367;50,3028;47,8047
22;pomorskie;2203;człuchowski;2203023;gm.m-w. Czarne;Słupski;8949;4518;4278;50,4861;47,8042
14;mazowieckie;1437;żuromiński;1437063;gm.m-w. Żuromin;Ciechanowski;14189;7198;6782;50,7294;47,7976
10;łódzkie;1006;łódzki wschodni;1006022;gm.w Andrespol;Łódzki;14307;7226;6838;50,5067;47,7948
26;świętokrzyskie;2608;pińczowski;2608043;gm.m-w. Pińczów;Kielecki;20379;10255;9740;50,3214;47,7943
4;kujawsko-pomorskie;418;włocławski;418123;gm.m-w. Lubraniec;Włocławski;9318;4732;4453;50,7834;47,7892
6;lubelskie;619;włodawski;619011;Włodawa;Chełmski;12915;6382;6168;49,4154;47,7584
8;lubuskie;806;strzelecko-drezdenecki;806013;gm.m-w. Dobiegniew;Gorzowski;6462;3213;3086;49,7214;47,7561
28;warmińsko-mazurskie;2802;braniewski;2802011;Braniewo;Elbląski;16974;8520;8106;50,1944;47,7554
30;wielkopolskie;3029;wolsztyński;3029033;gm.m-w. Wolsztyn;;30517;15478;14572;50,7193;47,7504
2;dolnośląskie;217;strzeliński;217012;gm.w Borów;Wrocławski;5238;2618;2500;49,9809;47,7281
4;kujawsko-pomorskie;410;nakielski;410033;gm.m-w. Nakło nad Notecią;;31552;15865;15058;50,2821;47,7244
30;wielkopolskie;3023;słupecki;3023052;gm.w Powidz;Koniński;2320;1181;1107;50,9052;47,7155
8;lubuskie;809;zielonogórski;809033;gm.m-w. Czerwieńsk;Zielonogórski;10041;5154;4791;51,3295;47,7144
30;wielkopolskie;3026;śremski;3026043;gm.m-w. Śrem;;42211;21121;20133;50,0367;47,6961
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002083;gm.m-w. Wieleń;Pilski;12155;6119;5797;50,3414;47,6923
4;kujawsko-pomorskie;415;toruński;415062;gm.w Łysomice;Toruński;10287;5198;4905;50,5298;47,6815
14;mazowieckie;1434;wołomiński;1434123;gm.m-w. Wołomin;;51726;26072;24659;50,4041;47,6724
14;mazowieckie;1404;gostyniński;1404011;Gostynin;Płocki;18355;9093;8750;49,5396;47,6709
14;mazowieckie;1405;grodziski;1405062;gm.w Żabia Wola;Skierniewicki;9226;4662;4398;50,5311;47,6696
24;śląskie;2416;zawierciański;2416032;gm.w Irządze;Częstochowski;2579;1284;1229;49,7867;47,6541
28;warmińsko-mazurskie;2801;bartoszycki;2801021;Górowo Iławeckie;Olsztyński;3887;2003;1852;51,5307;47,646
4;kujawsko-pomorskie;403;bydgoski;403043;gm.m-w. Koronowo;Bydgoski;24109;12351;11482;51,2298;47,6254
4;kujawsko-pomorskie;407;inowrocławski;407053;gm.m-w. Janikowo;Bydgoski;12961;6447;6172;49,7415;47,6198
30;wielkopolskie;3030;wrzesiński;3030023;gm.m-w. Miłosław;Poznański;10144;5180;4829;51,0647;47,6045
24;śląskie;2402;bielski;2402082;gm.w Porąbka;Bielski;15581;7753;7417;49,7593;47,6028
4;kujawsko-pomorskie;415;toruński;415092;gm.w Zławieś Wielka;Toruński;14675;7384;6984;50,3169;47,5911
30;wielkopolskie;3010;koniński;3010032;gm.w Kazimierz Biskupi;Koniński;11496;5762;5470;50,1218;47,5818
10;łódzkie;1018;wieruszowski;1018073;gm.m-w. Wieruszów;Kaliski;14184;7027;6744;49,5417;47,5465
10;łódzkie;1016;tomaszowski;1016011;Tomaszów Mazowiecki;;61338;30620;29162;49,9201;47,5431
4;kujawsko-pomorskie;411;radziejowski;411032;gm.w Dobre;Włocławski;5296;2660;2517;50,2266;47,5264
14;mazowieckie;1429;sokołowski;1429011;Sokołów Podlaski;Siedlecki;18814;9352;8939;49,7077;47,5125
14;mazowieckie;1403;garwoliński;1403011;Garwolin;Siedlecki;17548;8885;8336;50,6326;47,504
8;lubuskie;801;gorzowski;801042;gm.w Kłodawa;Gorzowski;8769;4406;4164;50,2452;47,4855
10;łódzkie;1006;łódzki wschodni;1006073;gm.m-w. Koluszki;Piotrkowski;23293;11616;11059;49,8691;47,4778
4;kujawsko-pomorskie;418;włocławski;418032;gm.w Boniewo;Włocławski;3346;1650;1588;49,3126;47,4597
30;wielkopolskie;3008;kępiński;3008012;gm.w Baranów;Kaliski;8020;4030;3803;50,2494;47,419
4;kujawsko-pomorskie;401;aleksandrowski;401092;gm.w Zakrzewo;Włocławski;3480;1761;1649;50,6034;47,3851
10;łódzkie;1020;zgierski;1020043;gm.m-w. Aleksandrów Łódzki;;32685;16375;15487;50,0994;47,3826
2;dolnośląskie;208;kłodzki;208021;Kłodzko;Wałbrzyski;26421;13063;12517;49,4417;47,3752
32;zachodniopomorskie;3207;kamieński;3207033;gm.m-w. Kamień Pomorski;Szczeciński;14217;7173;6735;50,4537;47,3729
2;dolnośląskie;210;lubański;210021;Świeradów-Zdrój;Jeleniogórski;3995;1996;1892;49,9625;47,3592
2;dolnośląskie;207;kamiennogórski;207033;gm.m-w. Lubawka;Jeleniogórski;10759;5407;5095;50,2556;47,3557
24;śląskie;2408;mikołowski;2408042;gm.w Ornontowice;Katowicki;6179;3027;2926;48,9885;47,3539
26;świętokrzyskie;2611;starachowicki;2611011;Starachowice;;47638;23618;22536;49,5781;47,3068
4;kujawsko-pomorskie;411;radziejowski;411042;gm.w Osięciny;Włocławski;7529;3729;3561;49,5285;47,2971
4;kujawsko-pomorskie;464;Włocławek;464011;Włocławek;;108561;53422;51338;49,2092;47,2895
32;zachodniopomorskie;3214;stargardzki;3214062;gm.w Kobylanka;Szczeciński;5845;2916;2764;49,8888;47,2883
4;kujawsko-pomorskie;408;lipnowski;408011;Lipno;Włocławski;14283;7293;6754;51,0607;47,287
24;śląskie;2416;zawierciański;2416053;gm.m-w. Łazy;Katowicki;15851;7864;7494;49,612;47,2778
32;zachodniopomorskie;3213;sławieński;3213021;Sławno;Słupski;12357;6185;5842;50,0526;47,2768
24;śląskie;2402;bielski;2402093;gm.m-w. Wilamowice;Bielski;17794;8923;8411;50,1461;47,2687
12;małopolskie;1208;miechowski;1208022;gm.w Gołcza;Krakowski;6034;3024;2851;50,116;47,2489
26;świętokrzyskie;2610;skarżyski;2610053;gm.m-w. Suchedniów;Kielecki;10036;5007;4741;49,8904;47,2399
24;śląskie;2416;zawierciański;2416083;gm.m-w. Szczekociny;Częstochowski;7538;3724;3560;49,403;47,2274
28;warmińsko-mazurskie;2815;ostródzki;2815011;Ostróda;;32714;16377;15424;50,0611;47,148
12;małopolskie;1206;krakowski;1206143;gm.m-w. Świątniki Górne;Krakowski;10302;5130;4857;49,7962;47,1462
24;śląskie;2417;żywiecki;2417022;gm.w Czernichów;Bielski;6663;3350;3141;50,2777;47,1409
32;zachodniopomorskie;3206;gryfiński;3206023;gm.m-w. Cedynia;Szczeciński;4168;2108;1964;50,5758;47,1209
10;łódzkie;1012;radomszczański;1012011;Radomsko;;45353;23062;21359;50,85;47,095
10;łódzkie;1011;poddębicki;1011033;gm.m-w. Poddębice;Sieradzki;15371;7713;7235;50,1789;47,0692
14;mazowieckie;1438;żyrardowski;1438011;Żyrardów;;39550;19888;18600;50,2857;47,0291
30;wielkopolskie;3005;grodziski;3005023;gm.m-w. Grodzisk Wielkopolski;Poznański;20095;10146;9440;50,4902;46,9769
8;lubuskie;808;świebodziński;808032;gm.w Skąpe;Zielonogórski;5056;2562;2375;50,6725;46,9739
8;lubuskie;803;międzyrzecki;803053;gm.m-w. Skwierzyna;Gorzowski;11948;5945;5612;49,7573;46,9702
12;małopolskie;1212;olkuski;1212032;gm.w Bolesław;Katowicki;7727;3767;3629;48,7511;46,9652
8;lubuskie;809;zielonogórski;809013;gm.m-w. Babimost;Zielonogórski;6177;3043;2901;49,2634;46,9645
24;śląskie;2414;bieruńsko-lędziński;2414031;Lędziny;Katowicki;16731;8159;7856;48,7658;46,9548
4;kujawsko-pomorskie;419;żniński;419013;gm.m-w. Barcin;Bydgoski;14720;7194;6910;48,8723;46,9429
22;pomorskie;2204;gdański;2204062;gm.w Pszczółki;Gdański;9927;4959;4658;49,9547;46,9225
30;wielkopolskie;3015;nowotomyski;3015032;gm.w Miedzichowo;Gorzowski;3737;1898;1753;50,7894;46,9093
12;małopolskie;1212;olkuski;1212073;gm.m-w. Wolbrom;Katowicki;22614;11416;10607;50,482;46,9046
10;łódzkie;1006;łódzki wschodni;1006103;gm.m-w. Rzgów;Łódzki;10592;5252;4963;49,5846;46,8561
4;kujawsko-pomorskie;403;bydgoski;403032;gm.w Dobrcz;Bydgoski;11958;5872;5603;49,1052;46,8557
30;wielkopolskie;3025;średzki;3025012;gm.w Dominowo;Poznański;3180;1578;1490;49,6226;46,8553
32;zachodniopomorskie;3211;policki;3211043;gm.m-w. Police;;41117;20230;19263;49,2011;46,8492
30;wielkopolskie;3015;nowotomyski;3015053;gm.m-w. Opalenica;Poznański;16357;8377;7663;51,2135;46,8484
2;dolnośląskie;221;wałbrzyski;221042;gm.w Czarny Bór;Wałbrzyski;4882;2423;2287;49,6313;46,8456
10;łódzkie;1020;zgierski;1020083;gm.m-w. Stryków;Łódzki;12681;6346;5937;50,0434;46,8181
24;śląskie;2414;bieruńsko-lędziński;2414011;Bieruń;Katowicki;19375;9576;9070;49,4245;46,8129
4;kujawsko-pomorskie;407;inowrocławski;407092;gm.w Złotniki Kujawskie;Bydgoski;9175;4538;4295;49,4605;46,812
8;lubuskie;809;zielonogórski;809053;gm.m-w. Nowogród Bobrzański;Zielonogórski;9381;4613;4391;49,1739;46,8074
14;mazowieckie;1411;makowski;1411011;Maków Mazowiecki;Ostrołęcki;9575;4713;4481;49,2219;46,799
2;dolnośląskie;262;Legnica;262011;Legnica;;98436;48441;46048;49,2107;46,7796
30;wielkopolskie;3011;kościański;3011032;gm.w Kościan;Leszczyński;16204;8039;7580;49,6112;46,7786
4;kujawsko-pomorskie;414;świecki;414082;gm.w Pruszcz;Bydgoski;9558;4762;4470;49,8221;46,7671
22;pomorskie;2213;starogardzki;2213082;gm.w Osiek;Gdański;2373;1154;1109;48,6304;46,7341
4;kujawsko-pomorskie;410;nakielski;410053;gm.m-w. Szubin;Bydgoski;24917;12280;11644;49,2836;46,7311
12;małopolskie;1215;suski;1215072;gm.w Stryszawa;Bielski;11926;5832;5573;48,9016;46,7298
24;śląskie;2404;częstochowski;2404132;gm.w Poczesna;Częstochowski;12641;6167;5907;48,7857;46,7289
16;opolskie;1611;strzelecki;1611053;gm.m-w. Strzelce Opolskie;;30269;14730;14142;48,6636;46,7211
28;warmińsko-mazurskie;2808;kętrzyński;2808011;Kętrzyn;Olsztyński;26788;13146;12513;49,0742;46,7112
24;śląskie;2403;cieszyński;2403021;Ustroń;Bielski;15989;7896;7467;49,384;46,7009
22;pomorskie;2215;wejherowski;2215031;Wejherowo;;49099;24217;22924;49,3228;46,6893
30;wielkopolskie;3009;kolski;3009011;Koło;Koniński;21247;10502;9919;49,4282;46,6842
30;wielkopolskie;3001;chodzieski;3001043;gm.m-w. Margonin;Pilski;6452;3161;3012;48,9926;46,6832
4;kujawsko-pomorskie;419;żniński;419063;gm.m-w. Żnin;Bydgoski;23923;11787;11161;49,2706;46,6538
2;dolnośląskie;222;wołowski;222013;gm.m-w. Brzeg Dolny;Wrocławski;16093;7823;7507;48,6112;46,6476
32;zachodniopomorskie;3204;goleniowski;3204023;gm.m-w. Goleniów;;36139;17933;16846;49,6223;46,6145
12;małopolskie;1206;krakowski;1206022;gm.w Igołomia-Wawrzeńczyce;Krakowski;7728;3898;3602;50,44;46,6097
12;małopolskie;1214;proszowicki;1214053;gm.m-w. Proszowice;Krakowski;16097;7933;7500;49,2825;46,5925
4;kujawsko-pomorskie;414;świecki;414093;gm.m-w. Świecie;;33851;16786;15771;49,5879;46,5895
8;lubuskie;801;gorzowski;801011;Kostrzyn nad Odrą;Gorzowski;17704;8854;8246;50,0113;46,577
14;mazowieckie;1413;mławski;1413011;Mława;;31129;15558;14487;49,9791;46,5386
24;śląskie;2410;pszczyński;2410022;gm.w Kobiór;Katowicki;4971;2421;2313;48,7025;46,5299
10;łódzkie;1013;rawski;1013011;Rawa Mazowiecka;Skierniewicki;17193;8464;7998;49,2293;46,5189
30;wielkopolskie;3019;pilski;3019032;gm.w Kaczory;Pilski;7883;3916;3667;49,6765;46,5178
