wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
2;dolnośląskie;223;wrocławski;223012;gm.w Czernica;Wrocławski;17638;9645;9252;54,6831;52,4549
14;mazowieckie;1462;Płock;1462011;Płock;;118268;64414;62009;54,4644;52,4309
12;małopolskie;1215;suski;1215021;Sucha Beskidzka;Bielski;9044;4949;4735;54,7214;52,3552
14;mazowieckie;1408;legionowski;1408043;gm.m-w. Serock;Warszawski;15363;8438;8039;54,9242;52,327
4;kujawsko-pomorskie;403;bydgoski;403012;gm.w Białe Błota;Bydgoski;23206;12681;12131;54,6454;52,2753
12;małopolskie;1203;chrzanowski;1203033;gm.m-w. Chrzanów;;46321;25023;24181;54,0209;52,2031
24;śląskie;2401;będziński;2401073;gm.m-w. Siewierz;Katowicki;12387;6743;6464;54,4361;52,1837
24;śląskie;2474;Siemianowice Śląskie;2474011;Siemianowice Śląskie;;66270;35896;34555;54,1663;52,1427
28;warmińsko-mazurskie;2803;działdowski;2803011;Działdowo;Ciechanowski;21145;11527;11023;54,5141;52,1305
24;śląskie;2401;będziński;2401052;gm.w Mierzęcice;Katowicki;7623;4149;3973;54,4274;52,1186
24;śląskie;2477;Tychy;2477011;Tychy;;126871;69387;66110;54,691;52,108
2;dolnośląskie;206;karkonoski;206011;Karpacz;Jeleniogórski;4487;2441;2337;54,4016;52,0838
10;łódzkie;1014;sieradzki;1014011;Sieradz;;41390;22409;21500;54,1411;51,9449
10;łódzkie;1020;zgierski;1020011;Głowno;Łódzki;13961;7926;7252;56,7724;51,9447
14;mazowieckie;1405;grodziski;1405043;gm.m-w. Grodzisk Mazowiecki;;49948;27224;25942;54,5047;51,938
24;śląskie;2413;tarnogórski;2413072;gm.w Świerklaniec;Katowicki;12505;6766;6492;54,1064;51,9152
30;wielkopolskie;3021;poznański;3021062;gm.w Kleszczewo;Poznański;9343;5234;4845;56,0206;51,857
12;małopolskie;1213;oświęcimski;1213062;gm.w Oświęcim;Bielski;18629;10217;9649;54,8446;51,7956
14;mazowieckie;1434;wołomiński;1434031;Ząbki;;38546;21002;19959;54,4855;51,7797
2;dolnośląskie;223;wrocławski;223043;gm.m-w. Kąty Wrocławskie;Wrocławski;26032;14226;13468;54,6481;51,7363
26;świętokrzyskie;2661;Kielce;2661011;Kielce;;193415;104807;99999;54,1876;51,7018
30;wielkopolskie;3003;gnieźnieński;3003011;Gniezno;;67570;36732;34934;54,3614;51,7005
22;pomorskie;2211;pucki;2211052;gm.w Kosakowo;Gdański;16419;8904;8484;54,2299;51,6718
12;małopolskie;1212;olkuski;1212053;gm.m-w. Olkusz;;48206;25981;24905;53,8958;51,6637
26;świętokrzyskie;2602;jędrzejowski;2602023;gm.m-w. Jędrzejów;Kielecki;27715;14979;14291;54,0465;51,5641
4;kujawsko-pomorskie;407;inowrocławski;407063;gm.m-w. Kruszwica;Bydgoski;19012;10278;9802;54,0606;51,5569
22;pomorskie;2211;pucki;2211043;gm.m-w. Władysławowo;Gdański;15293;8311;7884;54,3451;51,553
22;pomorskie;2203;człuchowski;2203011;Człuchów;Słupski;13479;7272;6942;53,9506;51,5023
24;śląskie;2461;Bielsko-Biała;2461011;Bielsko-Biała;;169756;91632;87376;53,9787;51,4715
24;śląskie;2413;tarnogórski;2413041;Tarnowskie Góry;;61756;33060;31783;53,5333;51,4654
22;pomorskie;2263;Słupsk;2263011;Słupsk;;89780;48271;46196;53,7659;51,4547
14;mazowieckie;1418;piaseczyński;1418063;gm.m-w. Tarczyn;Warszawski;11594;6236;5961;53,7864;51,4145
28;warmińsko-mazurskie;2801;bartoszycki;2801011;Bartoszyce;Olsztyński;22984;12357;11815;53,7635;51,4053
24;śląskie;2413;tarnogórski;2413062;gm.w Ożarowice;Katowicki;5806;3119;2984;53,7203;51,3951
24;śląskie;2413;tarnogórski;2413031;Radzionków;Katowicki;16903;8986;8685;53,1622;51,3814
2;dolnośląskie;220;trzebnicki;220013;gm.m-w. Oborniki Śląskie;Wrocławski;20287;10853;10411;53,4973;51,3186
28;warmińsko-mazurskie;2807;iławski;2807011;Iława;;33206;17798;17038;53,5987;51,31
4;kujawsko-pomorskie;402;brodnicki;402011;Brodnica;Toruński;28701;15456;14720;53,8518;51,2874
26;świętokrzyskie;2609;sandomierski;2609093;gm.m-w. Zawichost;Tarnobrzeski;4328;2337;2219;53,9972;51,2708
2;dolnośląskie;214;oleśnicki;214011;Oleśnica;;36979;19834;18950;53,6358;51,2453
2;dolnośląskie;215;oławski;215011;Oława;;33087;17834;16947;53,9003;51,2195
24;śląskie;2402;bielski;2402022;gm.w Bestwina;Katowicki;11950;6422;6119;53,7406;51,205
12;małopolskie;1212;olkuski;1212042;gm.w Klucze;Katowicki;14909;8018;7633;53,7796;51,1973
12;małopolskie;1213;oświęcimski;1213033;gm.m-w. Chełmek;Bielski;12837;6849;6571;53,3536;51,188
10;łódzkie;1008;pabianicki;1008011;Konstantynów Łódzki;Łódzki;18335;9918;9384;54,0933;51,1808
8;lubuskie;809;zielonogórski;809072;gm.w Świdnica;Zielonogórski;6685;3561;3421;53,2685;51,1743
12;małopolskie;1206;krakowski;1206113;gm.m-w. Skawina;;43751;23561;22386;53,8525;51,1668
24;śląskie;2405;gliwicki;2405011;Knurów;;37801;20097;19340;53,1653;51,1627
4;kujawsko-pomorskie;412;rypiński;412011;Rypin;Włocławski;15999;8666;8184;54,1659;51,1532
2;dolnośląskie;208;kłodzki;208051;Polanica-Zdrój;Wałbrzyski;6228;3339;3185;53,6127;51,14
