wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
22;pomorskie;2216;sztumski;2216022;gm.w Mikołajki Pomorskie;Elbląski;3613;1695;1627;46,9139;45,0318
10;łódzkie;1005;łowicki;1005072;gm.w Łowicz;Skierniewicki;7708;3629;3471;47,081;45,0311
28;warmińsko-mazurskie;2804;elbląski;2804063;gm.m-w. Młynary;Elbląski;4411;2074;1986;47,0188;45,0238
16;opolskie;1607;nyski;1607063;gm.m-w. Otmuchów;Opolski;13355;6287;6012;47,076;45,0168
10;łódzkie;1010;piotrkowski;1010022;gm.w Czarnocin;Piotrkowski;4141;1939;1864;46,8244;45,0133
12;małopolskie;1218;wadowicki;1218022;gm.w Brzeźnica;Bielski;10521;4989;4735;47,4194;45,0052
24;śląskie;2412;rybnicki;2412052;gm.w Świerklany;Katowicki;12540;5805;5642;46,2919;44,992
14;mazowieckie;1411;makowski;1411102;gm.w Szelków;Ostrołęcki;3634;1740;1635;47,8811;44,9917
26;świętokrzyskie;2603;kazimierski;2603043;gm.m-w. Opatowiec;Kielecki;3230;1543;1453;47,7709;44,9845
26;świętokrzyskie;2613;włoszczowski;2613042;gm.w Radków;Częstochowski;2501;1172;1125;46,8613;44,982
14;mazowieckie;1417;otwocki;1417062;gm.w Osieck;Siedlecki;3673;1733;1652;47,1821;44,9769
16;opolskie;1607;nyski;1607073;gm.m-w. Paczków;Opolski;12429;5892;5590;47,4053;44,9755
28;warmińsko-mazurskie;2804;elbląski;2804052;gm.w Milejewo;Elbląski;3409;1621;1533;47,5506;44,9692
24;śląskie;2406;kłobucki;2406072;gm.w Popów;Częstochowski;5835;2789;2623;47,7978;44,9529
24;śląskie;2406;kłobucki;2406023;gm.m-w. Krzepice;Częstochowski;9010;4221;4050;46,8479;44,9501
28;warmińsko-mazurskie;2804;elbląski;2804082;gm.w Rychliki;Elbląski;3727;1830;1675;49,1012;44,9423
26;świętokrzyskie;2612;staszowski;2612012;gm.w Bogoria;Tarnobrzeski;7641;3619;3434;47,3629;44,9418
6;lubelskie;614;puławski;614092;gm.w Puławy;Lubelski;12162;5729;5465;47,1057;44,935
2;dolnośląskie;218;średzki;218052;gm.w Udanin;Legnicki;5014;2352;2253;46,9087;44,9342
24;śląskie;2478;Zabrze;2478011;Zabrze;;170924;79693;76795;46,6248;44,9293
