wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;&_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
30;wielkopolskie;3015;nowotomyski;3015043;gm.m-w. Nowy Tomyśl;Poznański;27194;15077;14482;55,4424;53,2544
8;lubuskie;861;Gorzów Wielkopolski;861011;Gorzów Wielkopolski;;122589;67834;65231;55,3345;53,2111
12;małopolskie;1219;wielicki;1219053;gm.m-w. Wieliczka;;61233;33535;32565;54,7662;53,1821
8;lubuskie;803;międzyrzecki;803023;gm.m-w. Międzyrzecz;Gorzowski;24657;13613;13111;55,2095;53,1735
24;śląskie;2402;bielski;2402062;gm.w Jaworze;Bielski;7443;4061;3955;54,5613;53,1372
8;lubuskie;806;strzelecko-drezdenecki;806043;gm.m-w. Strzelce Krajeńskie;Gorzowski;16809;9142;8930;54,3875;53,1263
30;wielkopolskie;3025;średzki;3025052;gm.w Zaniemyśl;Poznański;6948;3789;3690;54,5337;53,1088
14;mazowieckie;1417;otwocki;1417082;gm.w Wiązowna;Warszawski;13330;7312;7077;54,8537;53,0908
12;małopolskie;1208;miechowski;1208053;gm.m-w. Miechów;Kielecki;19494;10730;10349;55,0426;53,0881
24;śląskie;2403;cieszyński;2403011;Cieszyn;;33981;18509;18039;54,4687;53,0855
14;mazowieckie;1434;wołomiński;1434021;Marki;;36816;20229;19543;54,9462;53,0829
8;lubuskie;805;słubicki;805043;gm.m-w. Rzepin;Gorzowski;9678;5309;5134;54,8564;53,0482
8;lubuskie;802;krośnieński;802063;gm.m-w. Krosno Odrzańskie;Zielonogórski;17589;9622;9328;54,7046;53,0331
14;mazowieckie;1420;płoński;1420011;Płońsk;Ciechanowski;21924;11998;11626;54,7254;53,0286
30;wielkopolskie;3017;ostrowski;3017011;Ostrów Wielkopolski;;71560;38959;37944;54,4424;53,024
12;małopolskie;1206;krakowski;1206042;gm.w Jerzmanowice-Przeginia;Krakowski;10955;5957;5808;54,377;53,0169
10;łódzkie;1062;Piotrków Trybunalski;1062011;Piotrków Trybunalski;;72250;39491;38278;54,6588;52,9799
4;kujawsko-pomorskie;411;radziejowski;411053;gm.m-w. Piotrków Kujawski;Włocławski;9192;5019;4868;54,6018;52,9591
14;mazowieckie;1417;otwocki;1417032;gm.w Celestynów;Warszawski;11701;6402;6193;54,7133;52,9271
32;zachodniopomorskie;3208;kołobrzeski;3208022;gm.w Dygowo;Koszaliński;5609;3059;2968;54,5374;52,915
30;wielkopolskie;3008;kępiński;3008033;gm.m-w. Kępno;Kaliski;24375;13207;12896;54,1826;52,9067
6;lubelskie;663;Lublin;663011;Lublin;;338586;184755;178986;54,5666;52,8628
28;warmińsko-mazurskie;2812;nowomiejski;2812011;Nowe Miasto Lubawskie;Toruński;10709;5824;5656;54,3842;52,8154
2;dolnośląskie;203;głogowski;203011;Głogów;;66120;35916;34908;54,3194;52,7949
24;śląskie;2470;Mysłowice;2470011;Mysłowice;;74559;40433;39361;54,2295;52,7917
14;mazowieckie;1432;warszawski zachodni;1432032;gm.w Kampinos;Warszawski;4348;2360;2293;54,2778;52,7369
10;łódzkie;1005;łowicki;1005102;gm.w Zduny;Skierniewicki;5672;3062;2991;53,9845;52,7327
12;małopolskie;1213;oświęcimski;1213023;gm.m-w. Brzeszcze;Katowicki;21103;11482;11128;54,4093;52,7318
32;zachodniopomorskie;3208;kołobrzeski;3208042;gm.w Kołobrzeg;Koszaliński;10964;5950;5779;54,2685;52,7089
14;mazowieckie;1412;miński;1412073;gm.m-w. Halinów;Warszawski;16438;8928;8658;54,3132;52,6706
32;zachodniopomorskie;3206;gryfiński;3206043;gm.m-w. Gryfino;;31626;17188;16656;54,3477;52,6655
10;łódzkie;1021;brzeziński;1021052;gm.w Rogów;Skierniewicki;4656;2525;2452;54,2311;52,6632
4;kujawsko-pomorskie;413;sępoleński;413023;gm.m-w. Sępólno Krajeńskie;Bydgoski;15761;8481;8298;53,81;52,6489
4;kujawsko-pomorskie;462;Grudziądz;462011;Grudziądz;;93564;50854;49252;54,3521;52,6399
24;śląskie;2416;zawierciański;2416042;gm.w Kroczyce;Częstochowski;6239;3353;3284;53,7426;52,6366
32;zachodniopomorskie;3214;stargardzki;3214011;Stargard;;67579;36635;35570;54,2106;52,6347
14;mazowieckie;1422;przasnyski;1422011;Przasnysz;Ostrołęcki;17055;9243;8975;54,1953;52,6239
30;wielkopolskie;3029;wolsztyński;3029033;gm.m-w. Wolsztyn;;30517;16538;16059;54,1927;52,6231
30;wielkopolskie;3015;nowotomyski;3015053;gm.m-w. Opalenica;Poznański;16357;8943;8602;54,6738;52,5891
28;warmińsko-mazurskie;2803;działdowski;2803052;gm.w Płośnica;Ciechanowski;5540;3001;2913;54,1697;52,5812
24;śląskie;2417;żywiecki;2417011;Żywiec;;30733;16782;16145;54,6058;52,5331
4;kujawsko-pomorskie;401;aleksandrowski;401092;gm.w Zakrzewo;Włocławski;3480;1864;1828;53,5632;52,5287
12;małopolskie;1206;krakowski;1206063;gm.m-w. Krzeszowice;;32104;17314;16860;53,931;52,5168
24;śląskie;2404;częstochowski;2404072;gm.w Konopiska;Częstochowski;10728;5817;5633;54,2226;52,5075
14;mazowieckie;1401;białobrzeski;1401013;gm.m-w. Białobrzegi;Radomski;10236;5570;5373;54,4158;52,4912
30;wielkopolskie;3022;rawicki;3022033;gm.m-w. Miejska Górka;Leszczyński;9233;5017;4846;54,3377;52,4856
32;zachodniopomorskie;3214;stargardzki;3214053;gm.m-w. Ińsko;Szczeciński;3318;1794;1741;54,0687;52,4714
2;dolnośląskie;220;trzebnicki;220033;gm.m-w. Trzebnica;Wrocławski;24442;13223;12823;54,0995;52,463
12;małopolskie;1203;chrzanowski;1203013;gm.m-w. Alwernia;Krakowski;12490;6711;6551;53,731;52,45
8;lubuskie;809;zielonogórski;809092;gm.w Zabór;Zielonogórski;4409;2374;2312;53,8444;52,4382
24;śląskie;2416;zawierciański;2416063;gm.m-w. Ogrodzieniec;Katowicki;9018;4880;4727;54,114;52,4174
30;wielkopolskie;3008;kępiński;3008012;gm.w Baranów;Kaliski;8020;4343;4203;54,1521;52,4065
28;warmińsko-mazurskie;2801;bartoszycki;2801021;Górowo Iławeckie;Olsztyński;3887;2151;2037;55,3383;52,4055
14;mazowieckie;1403;garwoliński;1403021;Łaskarzew;Siedlecki;4809;2597;2520;54,0029;52,4017
14;mazowieckie;1414;nowodworski;1414022;gm.w Czosnów;Warszawski;9971;5421;5224;54,3677;52,3919
10;łódzkie;1004;łęczycki;1004082;gm.w Witonia;Płocki;3201;1746;1677;54,5455;52,3899
12;małopolskie;1206;krakowski;1206022;gm.w Igołomia-Wawrzeńczyce;Krakowski;7728;4180;4047;54,089;52,368
2;dolnośląskie;207;kamiennogórski;207011;Kamienna Góra;Jeleniogórski;18585;9999;9731;53,8015;52,3594
28;warmińsko-mazurskie;2861;Elbląg;2861011;Elbląg;;118582;63948;62079;53,9272;52,3511
14;mazowieckie;1414;nowodworski;1414063;gm.m-w. Zakroczym;Warszawski;5986;3255;3133;54,3769;52,3388
8;lubuskie;808;świebodziński;808012;gm.w Lubrza;Zielonogórski;3602;1951;1885;54,1644;52,332
2;dolnośląskie;210;lubański;210011;Lubań;Jeleniogórski;20723;11142;10840;53,7663;52,309
8;lubuskie;811;żarski;811021;Żary;;37052;19912;19379;53,7407;52,3022
24;śląskie;2416;zawierciański;2416092;gm.w Włodowice;Częstochowski;5203;2788;2721;53,5845;52,2968
32;zachodniopomorskie;3217;wałecki;3217011;Wałcz;Pilski;24949;13475;13047;54,0102;52,2947
28;warmińsko-mazurskie;2817;szczycieński;2817011;Szczytno;Olsztyński;22813;12324;11928;54,0218;52,286
8;lubuskie;808;świebodziński;808053;gm.m-w. Świebodzin;Zielonogórski;29837;16118;15599;54,0202;52,2807
14;mazowieckie;1437;żuromiński;1437063;gm.m-w. Żuromin;Ciechanowski;14189;7655;7416;53,9502;52,2658
32;zachodniopomorskie;3206;gryfiński;3206063;gm.m-w. Moryń;Szczeciński;4244;2312;2218;54,4769;52,262
28;warmińsko-mazurskie;2806;giżycki;2806011;Giżycko;Suwalski;28964;15616;15137;53,9152;52,2614
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002083;gm.m-w. Wieleń;Pilski;12155;6508;6349;53,5418;52,2336
32;zachodniopomorskie;3206;gryfiński;3206023;gm.m-w. Cedynia;Szczeciński;4168;2250;2176;53,9827;52,2073
6;lubelskie;616;rycki;616011;Dęblin;Lubelski;15887;8567;8294;53,9246;52,2062
30;wielkopolskie;3014;międzychodzki;3014033;gm.m-w. Międzychód;Gorzowski;18309;9768;9555;53,3508;52,1874
30;wielkopolskie;3001;chodzieski;3001023;gm.m-w. Budzyń;Pilski;8494;4597;4432;54,1206;52,178
4;kujawsko-pomorskie;415;toruński;415092;gm.w Zławieś Wielka;Toruński;14675;7901;7657;53,8399;52,1772
8;lubuskie;809;zielonogórski;809033;gm.m-w. Czerwieńsk;Zielonogórski;10041;5416;5238;53,9389;52,1661
32;zachodniopomorskie;3214;stargardzki;3214033;gm.m-w. Dobrzany;Szczeciński;4762;2568;2484;53,9269;52,163
24;śląskie;2402;bielski;2402102;gm.w Wilkowice;Bielski;13382;7190;6980;53,7289;52,1596
30;wielkopolskie;3003;gnieźnieński;3003103;gm.m-w. Witkowo;Koniński;13512;7288;7043;53,9372;52,124
24;śląskie;2408;mikołowski;2408052;gm.w Wyry;Katowicki;8600;4588;4482;53,3488;52,1163
24;śląskie;2408;mikołowski;2408011;Łaziska Górne;Katowicki;22130;11795;11529;53,2987;52,0967
24;śląskie;2410;pszczyński;2410012;gm.w Goczałkowice-Zdrój;Katowicki;6735;3606;3507;53,5412;52,0713
24;śląskie;2404;częstochowski;2404013;gm.m-w. Blachownia;Częstochowski;12831;6886;6681;53,6669;52,0692
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405022;gm.w Ciechocin;Toruński;4003;2161;2084;53,9845;52,061
28;warmińsko-mazurskie;2819;węgorzewski;2819033;gm.m-w. Węgorzewo;Suwalski;16443;8802;8560;53,5304;52,0586
4;kujawsko-pomorskie;415;toruński;415042;gm.w Lubicz;Toruński;20389;10920;10614;53,5583;52,0575
2;dolnośląskie;226;złotoryjski;226021;Złotoryja;Legnicki;15273;8137;7950;53,277;52,0526
22;pomorskie;2203;człuchowski;2203023;gm.m-w. Czarne;Słupski;8949;4823;4658;53,8943;52,0505
4;kujawsko-pomorskie;415;toruński;415082;gm.w Wielka Nieszawka;Toruński;5278;2844;2747;53,884;52,0462
30;wielkopolskie;3003;gnieźnieński;3003062;gm.w Łubowo;Poznański;6783;3636;3530;53,6046;52,0419
12;małopolskie;1201;bocheński;1201011;Bochnia;Tarnowski;29554;15794;15380;53,4412;52,0403
12;małopolskie;1215;suski;1215011;Jordanów;Nowosądecki;5152;2778;2681;53,9208;52,038
8;lubuskie;804;nowosolski;804011;Nowa Sól;;38191;20495;19870;53,6645;52,028
12;małopolskie;1212;olkuski;1212011;Bukowno;Katowicki;9976;5340;5190;53,5285;52,0249
4;kujawsko-pomorskie;411;radziejowski;411062;gm.w Radziejów;Włocławski;4360;2326;2268;53,3486;52,0183
2;dolnośląskie;215;oławski;215033;gm.m-w. Jelcz-Laskowice;Wrocławski;23296;12514;12117;53,7174;52,0132
4;kujawsko-pomorskie;415;toruński;415062;gm.w Łysomice;Toruński;10287;5494;5350;53,4072;52,0074
4;kujawsko-pomorskie;407;inowrocławski;407022;gm.w Dąbrowa Biskupia;Bydgoski;5094;2720;2649;53,3962;52,0024
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405011;Golub-Dobrzyń;Toruński;12412;6665;6453;53,698;51,99
30;wielkopolskie;3005;grodziski;3005023;gm.m-w. Grodzisk Wielkopolski;Poznański;20095;10894;10444;54,2125;51,9731
6;lubelskie;616;rycki;616052;gm.w Stężyca;Lubelski;5105;2755;2653;53,9667;51,9687
30;wielkopolskie;3020;pleszewski;3020063;gm.m-w. Pleszew;Kaliski;29596;15789;15377;53,3484;51,9563
8;lubuskie;801;gorzowski;801042;gm.w Kłodawa;Gorzowski;8769;4707;4552;53,6777;51,9101
12;małopolskie;1208;miechowski;1208032;gm.w Kozłów;Kielecki;4557;2491;2365;54,6632;51,8982
4;kujawsko-pomorskie;403;bydgoski;403043;gm.m-w. Koronowo;Bydgoski;24109;13028;12512;54,0379;51,8976
30;wielkopolskie;3023;słupecki;3023052;gm.w Powidz;Koniński;2320;1230;1204;53,0172;51,8966
8;lubuskie;809;zielonogórski;809063;gm.m-w. Sulechów;Zielonogórski;26540;14237;13773;53,6436;51,8953
14;mazowieckie;1434;wołomiński;1434011;Kobyłka;Warszawski;25149;13523;13051;53,7715;51,8947
2;dolnośląskie;221;wałbrzyski;221063;gm.m-w. Mieroszów;Wałbrzyski;6586;3510;3417;53,2949;51,8828
10;łódzkie;1006;łódzki wschodni;1006082;gm.w Nowosolna;Łódzki;5159;2769;2676;53,6732;51,8705
24;śląskie;2463;Chorzów;2463011;Chorzów;;106846;57165;55415;53,5022;51,8644
28;warmińsko-mazurskie;2802;braniewski;2802011;Braniewo;Elbląski;16974;9048;8803;53,3051;51,8617
22;pomorskie;2206;kościerski;2206011;Kościerzyna;Gdański;23778;12670;12331;53,2845;51,8589
14;mazowieckie;1420;płoński;1420021;Raciąż;Ciechanowski;4390;2327;2276;53,0068;51,8451
32;zachodniopomorskie;3216;świdwiński;3216042;gm.w Rąbino;Koszaliński;3501;1871;1815;53,4419;51,8423
10;łódzkie;1020;zgierski;1020092;gm.w Zgierz;Łódzki;14682;7912;7611;53,8891;51,839
28;warmińsko-mazurskie;2814;olsztyński;2814112;gm.w Stawiguda;Olsztyński;11204;6028;5808;53,8022;51,8386
10;łódzkie;1012;radomszczański;1012011;Radomsko;;45353;24415;23500;53,8333;51,8158
4;kujawsko-pomorskie;415;toruński;415011;Chełmża;Toruński;14362;7628;7436;53,1124;51,7755
4;kujawsko-pomorskie;418;włocławski;418123;gm.m-w. Lubraniec;Włocławski;9318;4988;4824;53,5308;51,7708
24;śląskie;2409;myszkowski;2409042;gm.w Poraj;Częstochowski;10822;5752;5602;53,151;51,7649
14;mazowieckie;1405;grodziski;1405062;gm.w Żabia Wola;Skierniewicki;9226;4971;4774;53,8803;51,7451
30;wielkopolskie;3019;pilski;3019032;gm.w Kaczory;Pilski;7883;4216;4078;53,4822;51,7316
30;wielkopolskie;3003;gnieźnieński;3003042;gm.w Kiszkowo;Poznański;5470;2929;2829;53,5466;51,7185
8;lubuskie;801;gorzowski;801011;Kostrzyn nad Odrą;Gorzowski;17704;9578;9155;54,1008;51,7115
24;śląskie;2410;pszczyński;2410053;gm.m-w. Pszczyna;;52823;28093;27312;53,1833;51,7047
10;łódzkie;1006;łódzki wschodni;1006073;gm.m-w. Koluszki;Piotrkowski;23293;12344;12043;52,9945;51,7022
30;wielkopolskie;3030;wrzesiński;3030043;gm.m-w. Pyzdry;Koniński;6863;3677;3547;53,5772;51,6829
10;łódzkie;1006;łódzki wschodni;1006022;gm.w Andrespol;Łódzki;14307;7612;7394;53,2047;51,681
12;małopolskie;1203;chrzanowski;1203053;gm.m-w. Trzebinia;;33633;17883;17380;53,171;51,6754
4;kujawsko-pomorskie;411;radziejowski;411032;gm.w Dobre;Włocławski;5296;2835;2736;53,531;51,6616
22;pomorskie;2210;nowodworski;2210052;gm.w Sztutowo;Elbląski;3622;1919;1871;52,9818;51,6565
14;mazowieckie;1416;ostrowski;1416092;gm.w Szulborze Wielkie;Łomżyński;1630;865;842;53,0675;51,6564
24;śląskie;2416;zawierciański;2416032;gm.w Irządze;Częstochowski;2579;1363;1332;52,8499;51,6479
12;małopolskie;1208;miechowski;1208012;gm.w Charsznica;Kielecki;7377;3974;3808;53,8701;51,6199
32;zachodniopomorskie;3211;policki;3211022;gm.w Kołbaskowo;Szczeciński;13782;7352;7113;53,3449;51,6108
12;małopolskie;1203;chrzanowski;1203022;gm.w Babice;Katowicki;9084;4806;4688;52,9062;51,6072
10;łódzkie;1018;wieruszowski;1018073;gm.m-w. Wieruszów;Kaliski;14184;7477;7316;52,7143;51,5792
30;wielkopolskie;3026;śremski;3026043;gm.m-w. Śrem;;42211;22327;21771;52,8938;51,5766
32;zachodniopomorskie;3215;szczecinecki;3215011;Szczecinek;;39827;21216;20541;53,2704;51,5756
10;łódzkie;1020;zgierski;1020083;gm.m-w. Stryków;Łódzki;12681;6846;6539;53,9863;51,5653
10;łódzkie;1011;poddębicki;1011033;gm.m-w. Poddębice;Sieradzki;15371;8179;7925;53,2106;51,5581
24;śląskie;2417;żywiecki;2417022;gm.w Czernichów;Bielski;6663;3525;3435;52,9041;51,5534
22;pomorskie;2204;gdański;2204062;gm.w Pszczółki;Gdański;9927;5287;5117;53,2588;51,5463
26;świętokrzyskie;2608;pińczowski;2608043;gm.m-w. Pińczów;Kielecki;20379;10821;10501;53,0988;51,5285
8;lubuskie;811;żarski;811092;gm.w Tuplice;Zielonogórski;3022;1586;1557;52,4818;51,5222
4;kujawsko-pomorskie;419;żniński;419052;gm.w Rogowo;Bydgoski;6802;3586;3504;52,7198;51,5143
22;pomorskie;2211;pucki;2211011;Hel;Gdański;3212;1806;1654;56,2267;51,4944
24;śląskie;2406;kłobucki;2406013;gm.m-w. Kłobuck;Częstochowski;20213;10738;10406;53,1242;51,4817
30;wielkopolskie;3025;średzki;3025012;gm.w Dominowo;Poznański;3180;1677;1637;52,7358;51,478
30;wielkopolskie;3001;chodzieski;3001043;gm.m-w. Margonin;Pilski;6452;3422;3321;53,0378;51,4724
24;śląskie;2405;gliwicki;2405042;gm.w Pilchowice;Katowicki;12138;6389;6246;52,6363;51,4582
22;pomorskie;2202;chojnicki;2202011;Chojnice;;39647;20920;20401;52,7657;51,4566
28;warmińsko-mazurskie;2814;olsztyński;2814042;gm.w Dywity;Olsztyński;12274;6508;6312;53,0226;51,4258
16;opolskie;1602;głubczycki;1602022;gm.w Branice;Opolski;6363;3340;3272;52,491;51,4223
22;pomorskie;2215;wejherowski;2215011;Reda;Gdański;26707;14187;13732;53,1209;51,4172
4;kujawsko-pomorskie;408;lipnowski;408011;Lipno;Włocławski;14283;7624;7343;53,3781;51,4108
26;świętokrzyskie;2610;skarżyski;2610011;Skarżysko-Kamienna;;44260;23483;22750;53,0569;51,4008
12;małopolskie;1203;chrzanowski;1203043;gm.m-w. Libiąż;Katowicki;22136;11669;11377;52,715;51,3959
8;lubuskie;810;żagański;810011;Gozdnica;Zielonogórski;2977;1552;1530;52,133;51,394
26;świętokrzyskie;2602;jędrzejowski;2602042;gm.w Nagłowice;Kielecki;4867;2568;2501;52,7635;51,3869
14;mazowieckie;1404;gostyniński;1404011;Gostynin;Płocki;18355;9674;9432;52,705;51,3865
18;podkarpackie;1821;leski;1821022;gm.w Cisna;Krośnieński;1771;934;910;52,7386;51,3834
2;dolnośląskie;211;lubiński;211011;Lubin;;71710;37942;36847;52,9103;51,3833
2;dolnośląskie;209;legnicki;209052;gm.w Legnickie Pole;Legnicki;5170;2731;2656;52,824;51,3733
32;zachodniopomorskie;3214;stargardzki;3214023;gm.m-w. Chociwel;Szczeciński;5733;3045;2945;53,1136;51,3693
30;wielkopolskie;3061;Kalisz;3061011;Kalisz;;99106;52515;50907;52,9887;51,3662
2;dolnośląskie;210;lubański;210021;Świeradów-Zdrój;Jeleniogórski;3995;2108;2052;52,766;51,3642
32;zachodniopomorskie;3202;choszczeński;3202042;gm.w Krzęcin;Gorzowski;3622;1901;1860;52,4848;51,3528
2;dolnośląskie;207;kamiennogórski;207033;gm.m-w. Lubawka;Jeleniogórski;10759;5718;5525;53,1462;51,3524
8;lubuskie;806;strzelecko-drezdenecki;806013;gm.m-w. Dobiegniew;Gorzowski;6462;3416;3318;52,8629;51,3463
24;śląskie;2468;Jaworzno;2468011;Jaworzno;;90368;47528;46374;52,5938;51,3168
30;wielkopolskie;3015;nowotomyski;3015032;gm.w Miedzichowo;Gorzowski;3737;2025;1916;54,1879;51,2711
4;kujawsko-pomorskie;410;nakielski;410033;gm.m-w. Nakło nad Notecią;;31552;16678;16177;52,8588;51,2709
30;wielkopolskie;3010;koniński;3010032;gm.w Kazimierz Biskupi;Koniński;11496;6058;5894;52,6966;51,27
4;kujawsko-pomorskie;407;inowrocławski;407053;gm.m-w. Janikowo;Bydgoski;12961;6802;6645;52,4805;51,2692
30;wielkopolskie;3024;szamotulski;3024063;gm.m-w. Pniewy;Poznański;12643;6682;6478;52,8514;51,2378
12;małopolskie;1219;wielicki;1219043;gm.m-w. Niepołomice;Krakowski;29638;15638;15184;52,7633;51,2315
30;wielkopolskie;3024;szamotulski;3024022;gm.w Duszniki;Poznański;9179;4900;4700;53,3827;51,2038
10;łódzkie;1020;zgierski;1020043;gm.m-w. Aleksandrów Łódzki;;32685;17272;16733;52,8438;51,1947
30;wielkopolskie;3003;gnieźnieński;3003053;gm.m-w. Kłecko;Poznański;7431;3917;3804;52,7116;51,191
2;dolnośląskie;217;strzeliński;217043;gm.m-w. Strzelin;Wrocławski;22026;11667;11275;52,9692;51,1895
4;kujawsko-pomorskie;401;aleksandrowski;401072;gm.w Raciążek;Włocławski;3116;1643;1595;52,7279;51,1874
30;wielkopolskie;3005;grodziski;3005032;gm.w Kamieniec;Poznański;6621;3488;3389;52,6809;51,1856
24;śląskie;2402;bielski;2402082;gm.w Porąbka;Bielski;15581;8174;7975;52,4613;51,1841
28;warmińsko-mazurskie;2804;elbląski;2804093;gm.m-w. Tolkmicko;Elbląski;6528;3462;3341;53,0331;51,1795
30;wielkopolskie;3014;międzychodzki;3014022;gm.w Kwilcz;Poznański;6377;3380;3263;53,003;51,1683
30;wielkopolskie;3011;kościański;3011032;gm.w Kościan;Leszczyński;16204;8530;8291;52,6413;51,1664
30;wielkopolskie;3005;grodziski;3005043;gm.m-w. Rakoniewice;Poznański;13191;6960;6748;52,7632;51,1561
14;mazowieckie;1403;garwoliński;1403011;Garwolin;Siedlecki;17548;9342;8973;53,2368;51,134
32;zachodniopomorskie;3207;kamieński;3207033;gm.m-w. Kamień Pomorski;Szczeciński;14217;7608;7269;53,5134;51,1289
10;łódzkie;1016;tomaszowski;1016011;Tomaszów Mazowiecki;;61338;32203;31361;52,5009;51,1282
26;świętokrzyskie;2610;skarżyski;2610053;gm.m-w. Suchedniów;Kielecki;10036;5255;5129;52,3615;51,106
8;lubuskie;803;międzyrzecki;803053;gm.m-w. Skwierzyna;Gorzowski;11948;6347;6103;53,1219;51,0797
14;mazowieckie;1434;wołomiński;1434123;gm.m-w. Wołomin;;51726;27354;26413;52,8825;51,0633
4;kujawsko-pomorskie;411;radziejowski;411042;gm.w Osięciny;Włocławski;7529;3940;3844;52,331;51,0559
8;lubuskie;808;świebodziński;808032;gm.w Skąpe;Zielonogórski;5056;2678;2581;52,9668;51,0483
2;dolnośląskie;265;Wałbrzych;265011;Wałbrzych;;109971;57873;56132;52,6257;51,0425
4;kujawsko-pomorskie;414;świecki;414082;gm.w Pruszcz;Bydgoski;9558;5052;4877;52,8562;51,0253
10;łódzkie;1005;łowicki;1005062;gm.w Kocierzew Południowy;Skierniewicki;4179;2238;2132;53,5535;51,017
32;zachodniopomorskie;3204;goleniowski;3204023;gm.m-w. Goleniów;;36139;19141;18436;52,9649;51,0141
16;opolskie;1607;nyski;1607053;gm.m-w. Nysa;;56573;29625;28860;52,366;51,0137
24;śląskie;2402;bielski;2402093;gm.m-w. Wilamowice;Bielski;17794;9395;9072;52,7987;50,9835
30;wielkopolskie;3009;kolski;3009011;Koło;Koniński;21247;11173;10832;52,5862;50,9813
14;mazowieckie;1413;mławski;1413011;Mława;;31129;16602;15869;53,3329;50,9782
4;kujawsko-pomorskie;402;brodnicki;402102;gm.w Zbiczno;Toruński;4873;2561;2484;52,5549;50,9748
12;małopolskie;1212;olkuski;1212073;gm.m-w. Wolbrom;Katowicki;22614;11995;11525;53,0424;50,964
30;wielkopolskie;3010;koniński;3010043;gm.m-w. Kleczew;Koniński;9908;5216;5049;52,6443;50,9588
24;śląskie;2414;bieruńsko-lędziński;2414011;Bieruń;Katowicki;19375;10150;9870;52,3871;50,9419
26;świętokrzyskie;2602;jędrzejowski;2602012;gm.w Imielno;Kielecki;4301;2241;2191;52,1042;50,9416
8;lubuskie;810;żagański;810043;gm.m-w. Iłowa;Zielonogórski;6777;3538;3452;52,206;50,937
32;zachodniopomorskie;3203;drawski;3203052;gm.w Wierzchowo;Koszaliński;4192;2176;2135;51,9084;50,9303
14;mazowieckie;1438;żyrardowski;1438011;Żyrardów;;39550;21080;20137;53,2996;50,9153
12;małopolskie;1206;krakowski;1206143;gm.m-w. Świątniki Górne;Krakowski;10302;5385;5245;52,2714;50,9124
14;mazowieckie;1427;sierpecki;1427011;Sierpc;Płocki;17788;9353;9055;52,5804;50,9051
32;zachodniopomorskie;3217;wałecki;3217033;gm.m-w. Mirosławiec;Pilski;5352;2819;2723;52,6719;50,8782
28;warmińsko-mazurskie;2808;kętrzyński;2808011;Kętrzyn;Olsztyński;26788;14100;13627;52,6355;50,8698
14;mazowieckie;1429;sokołowski;1429011;Sokołów Podlaski;Siedlecki;18814;9822;9570;52,2058;50,8664
30;wielkopolskie;3010;koniński;3010013;gm.m-w. Golina;Koniński;12077;6319;6140;52,3226;50,8404
12;małopolskie;1206;krakowski;1206072;gm.w Liszki;Krakowski;17495;9171;8892;52,4207;50,826
2;dolnośląskie;225;zgorzelecki;225021;Zgorzelec;Jeleniogórski;29810;15618;15151;52,3918;50,8252
2;dolnośląskie;217;strzeliński;217012;gm.w Borów;Wrocławski;5238;2753;2662;52,5582;50,8209
14;mazowieckie;1437;żuromiński;1437022;gm.w Kuczbork-Osada;Ciechanowski;4691;2466;2384;52,5687;50,8207
22;pomorskie;2215;wejherowski;2215031;Wejherowo;;49099;25710;24948;52,3636;50,8116
30;wielkopolskie;3016;obornicki;3016023;gm.m-w. Rogoźno;Pilski;18372;9659;9328;52,5746;50,7729
