wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;&_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
18;podkarpackie;1816;rzeszowski;1816063;gm.m-w. Głogów Małopolski;Rzeszowski;19945;7364;7128;36,9215;35,7383
18;podkarpackie;1807;krośnieński;1807062;gm.w Krościenko Wyżne;Krośnieński;5601;2046;2001;36,5292;35,7258
18;podkarpackie;1814;przeworski;1814032;gm.w Gać;Przemyski;4576;1713;1634;37,4344;35,708
20;podlaskie;2005;hajnowski;2005092;gm.w Narewka;Białostocki;3530;1317;1260;37,3088;35,6941
20;podlaskie;2008;moniecki;2008043;gm.m-w. Knyszyn;Białostocki;4713;1728;1682;36,6645;35,6885
20;podlaskie;2012;suwalski;2012032;gm.w Jeleniewo;Suwalski;3156;1157;1126;36,6603;35,6781
20;podlaskie;2007;łomżyński;2007022;gm.w Łomża;Łomżyński;11254;4132;4015;36,7158;35,6762
28;warmińsko-mazurskie;2810;mrągowski;2810042;gm.w Piecki;Olsztyński;7555;2801;2695;37,0748;35,6717
12;małopolskie;1207;limanowski;1207032;gm.w Dobra;Nowosądecki;10037;3693;3577;36,7939;35,6381
18;podkarpackie;1810;łańcucki;1810022;gm.w Białobrzegi;Rzeszowski;8733;3174;3107;36,3449;35,5777
22;pomorskie;2201;bytowski;2201012;gm.w Borzytuchom;Słupski;3399;1275;1209;37,511;35,5693
12;małopolskie;1211;nowotarski;1211082;gm.w Łapsze Niżne;Nowosądecki;9355;3389;3327;36,2266;35,5639
18;podkarpackie;1807;krośnieński;1807072;gm.w Miejsce Piastowe;Krośnieński;13705;5038;4870;36,7603;35,5345
20;podlaskie;2007;łomżyński;2007082;gm.w Wizna;Łomżyński;3946;1448;1402;36,6954;35,5297
6;lubelskie;613;parczewski;613012;gm.w Dębowa Kłoda;Bialskopodlaski;3880;1422;1378;36,6495;35,5155
14;mazowieckie;1426;siedlecki;1426122;gm.w Wodynie;Siedlecki;4382;1628;1555;37,152;35,4861
18;podkarpackie;1821;leski;1821033;gm.m-w. Lesko;Krośnieński;11262;4138;3996;36,743;35,4822
22;pomorskie;2207;kwidzyński;2207062;gm.w Sadlinki;Elbląski;6002;2212;2129;36,8544;35,4715
18;podkarpackie;1814;przeworski;1814073;gm.m-w. Sieniawa;Przemyski;7022;2561;2489;36,4711;35,4457
18;podkarpackie;1821;leski;1821052;gm.w Solina;Krośnieński;5310;1940;1882;36,5348;35,4426
20;podlaskie;2014;zambrowski;2014042;gm.w Szumowo;Łomżyński;4759;1759;1686;36,9615;35,4276
16;opolskie;1603;kędzierzyńsko-kozielski;1603032;gm.w Cisek;Opolski;5553;2010;1967;36,1967;35,4223
18;podkarpackie;1813;przemyski;1813042;gm.w Krasiczyn;Przemyski;5172;1883;1830;36,4076;35,3828
18;podkarpackie;1807;krośnieński;1807043;gm.m-w. Jedlicze;Krośnieński;15335;5600;5419;36,5178;35,3375
20;podlaskie;2005;hajnowski;2005052;gm.w Dubicze Cerkiewne;Białostocki;1433;528;506;36,8458;35,3105
18;podkarpackie;1809;lubaczowski;1809072;gm.w Stary Dzików;Przemyski;4120;1512;1454;36,699;35,2913
6;lubelskie;615;radzyński;615032;gm.w Czemierniki;Bialskopodlaski;4265;1551;1504;36,3658;35,2638
20;podlaskie;2013;wysokomazowiecki;2013102;gm.w Wysokie Mazowieckie;Łomżyński;5465;1982;1924;36,2672;35,2059
6;lubelskie;607;kraśnicki;607102;gm.w Zakrzówek;Lubelski;6404;2332;2253;36,4147;35,1811
24;śląskie;2403;cieszyński;2403092;gm.w Istebna;Bielski;12184;4432;4286;36,3756;35,1773
6;lubelskie;603;chełmski;603042;gm.w Dorohusk;Chełmski;6321;2291;2221;36,2443;35,1368
6;lubelskie;601;bialski;601172;gm.w Tuczna;Bialskopodlaski;2958;1072;1039;36,2407;35,1251
18;podkarpackie;1811;mielecki;1811073;gm.m-w. Przecław;Rzeszowski;12014;4352;4219;36,2244;35,1174
12;małopolskie;1207;limanowski;1207092;gm.w Mszana Dolna;Nowosądecki;17618;6357;6180;36,0824;35,0778
14;mazowieckie;1426;siedlecki;1426032;gm.w Kotuń;Siedlecki;8490;3064;2974;36,0895;35,0294
18;podkarpackie;1818;stalowowolski;1818042;gm.w Radomyśl nad Sanem;Tarnobrzeski;7331;2651;2566;36,1615;35,002
14;mazowieckie;1416;ostrowski;1416072;gm.w Ostrów Mazowiecka;Ostrołęcki;12880;4756;4506;36,9255;34,9845
14;mazowieckie;1410;łosicki;1410042;gm.w Platerów;Bialskopodlaski;4825;1765;1688;36,5803;34,9845
12;małopolskie;1216;tarnowski;1216122;gm.w Wietrzychowice;Tarnowski;3924;1397;1372;35,6014;34,9643
14;mazowieckie;1426;siedlecki;1426012;gm.w Domanice;Siedlecki;2620;937;914;35,7634;34,8855
12;małopolskie;1202;brzeski;1202042;gm.w Dębno;Tarnowski;14751;5320;5138;36,0654;34,8315
20;podlaskie;2004;grajewski;2004011;Grajewo;Łomżyński;21709;7847;7561;36,1463;34,8289
18;podkarpackie;1811;mielecki;1811042;gm.w Gawłuszowice;Rzeszowski;2722;996;948;36,5907;34,8273
18;podkarpackie;1803;dębicki;1803042;gm.w Dębica;Tarnowski;25880;9335;9008;36,0703;34,8068
6;lubelskie;611;łukowski;611082;gm.w Stoczek Łukowski;Siedlecki;7744;2806;2695;36,2345;34,8011
20;podlaskie;2003;bielski;2003052;gm.w Brańsk;Białostocki;5566;2012;1935;36,148;34,7646
18;podkarpackie;1816;rzeszowski;1816042;gm.w Chmielnik;Rzeszowski;6968;2484;2421;35,6487;34,7445
28;warmińsko-mazurskie;2805;ełcki;2805052;gm.w Stare Juchy;Suwalski;3697;1335;1284;36,1104;34,7309
6;lubelskie;620;zamojski;620082;gm.w Radecznica;Zamojski;5532;2009;1918;36,316;34,671
18;podkarpackie;1816;rzeszowski;1816023;gm.m-w. Błażowa;Rzeszowski;10835;3854;3754;35,5699;34,647
6;lubelskie;608;lubartowski;608053;gm.m-w. Kamionka;Lubelski;6491;2329;2245;35,8804;34,5864
18;podkarpackie;1812;niżański;1812053;gm.m-w. Nisko;Tarnobrzeski;22186;7952;7664;35,8424;34,5443
12;małopolskie;1205;gorlicki;1205062;gm.w Łużna;Nowosądecki;8517;3022;2941;35,482;34,5309
20;podlaskie;2007;łomżyński;2007043;gm.m-w. Nowogród;Łomżyński;3995;1428;1378;35,7447;34,4931
18;podkarpackie;1813;przemyski;1813052;gm.w Krzywcza;Przemyski;4801;1700;1656;35,4093;34,4928
12;małopolskie;1210;nowosądecki;1210102;gm.w Łososina Dolna;Nowosądecki;11165;3931;3850;35,2082;34,4828
24;śląskie;2407;lubliniecki;2407032;gm.w Ciasna;Częstochowski;7388;2619;2543;35,4494;34,4207
18;podkarpackie;1810;łańcucki;1810032;gm.w Czarna;Rzeszowski;11902;4222;4096;35,473;34,4144
18;podkarpackie;1820;tarnobrzeski;1820032;gm.w Grębów;Tarnobrzeski;10010;3559;3443;35,5544;34,3956
18;podkarpackie;1813;przemyski;1813012;gm.w Bircza;Przemyski;6470;2315;2224;35,7805;34,374
20;podlaskie;2012;suwalski;2012082;gm.w Szypliszki;Suwalski;3884;1367;1334;35,1957;34,346
12;małopolskie;1205;gorlicki;1205023;gm.m-w. Biecz;Krośnieński;16742;5896;5749;35,2168;34,3388
6;lubelskie;615;radzyński;615052;gm.w Komarówka Podlaska;Bialskopodlaski;4133;1469;1418;35,5432;34,3092
14;mazowieckie;1426;siedlecki;1426082;gm.w Siedlce;Siedlecki;18671;6616;6404;35,4346;34,2992
18;podkarpackie;1809;lubaczowski;1809042;gm.w Lubaczów;Przemyski;9168;3277;3144;35,7439;34,2932
20;podlaskie;2002;białostocki;2002082;gm.w Poświętne;Białostocki;3340;1180;1145;35,3293;34,2814
12;małopolskie;1216;tarnowski;1216032;gm.w Lisia Góra;Tarnowski;15432;5501;5289;35,6467;34,2729
20;podlaskie;2004;grajewski;2004043;gm.m-w. Rajgród;Łomżyński;5115;1813;1753;35,4448;34,2717
20;podlaskie;2014;zambrowski;2014022;gm.w Kołaki Kościelne;Łomżyński;2300;805;788;35;34,2609
20;podlaskie;2005;hajnowski;2005073;gm.m-w. Kleszczele;Białostocki;2408;849;825;35,2575;34,2608
14;mazowieckie;1430;szydłowiecki;1430032;gm.w Mirów;Radomski;3859;1356;1322;35,1386;34,2576
16;opolskie;1610;prudnicki;1610013;gm.m-w. Biała;Opolski;10544;3712;3608;35,2049;34,2185
12;małopolskie;1216;tarnowski;1216063;gm.m-w. Ryglice;Tarnowski;11623;4096;3975;35,2405;34,1994
18;podkarpackie;1817;sanocki;1817042;gm.w Komańcza;Krośnieński;4466;1563;1527;34,9978;34,1917
18;podkarpackie;1821;leski;1821012;gm.w Baligród;Krośnieński;3150;1107;1077;35,1429;34,1905
20;podlaskie;2004;grajewski;2004053;gm.m-w. Szczuczyn;Łomżyński;5994;2134;2048;35,6023;34,1675
16;opolskie;1608;oleski;1608013;gm.m-w. Dobrodzień;Częstochowski;9737;3409;3320;35,0108;34,0967
12;małopolskie;1216;tarnowski;1216072;gm.w Rzepiennik Strzyżewski;Tarnowski;6750;2352;2301;34,8444;34,0889
20;podlaskie;2010;siemiatycki;2010082;gm.w Perlejewo;Łomżyński;2726;976;929;35,8034;34,0792
12;małopolskie;1204;dąbrowski;1204032;gm.w Gręboszów;Tarnowski;3316;1150;1130;34,6803;34,0772
18;podkarpackie;1812;niżański;1812012;gm.w Harasiuki;Tarnobrzeski;6049;2150;2061;35,5431;34,0717
14;mazowieckie;1436;zwoleński;1436032;gm.w Przyłęk;Radomski;6082;2164;2072;35,5804;34,0677
24;śląskie;2407;lubliniecki;2407072;gm.w Pawonków;Częstochowski;6615;2325;2253;35,1474;34,059
14;mazowieckie;1422;przasnyski;1422042;gm.w Jednorożec;Ostrołęcki;7023;2527;2389;35,9818;34,0168
20;podlaskie;2010;siemiatycki;2010042;gm.w Grodzisk;Białostocki;4134;1447;1406;35,0024;34,0106
6;lubelskie;602;biłgorajski;602102;gm.w Obsza;Zamojski;4214;1475;1433;35,0024;34,0057
12;małopolskie;1207;limanowski;1207072;gm.w Limanowa;Nowosądecki;25797;8976;8772;34,7947;34,004
18;podkarpackie;1810;łańcucki;1810052;gm.w Markowa;Rzeszowski;6480;2268;2202;35;33,9815
18;podkarpackie;1808;leżajski;1808022;gm.w Grodzisko Dolne;Rzeszowski;7966;2783;2702;34,936;33,9192
6;lubelskie;603;chełmski;603102;gm.w Sawin;Chełmski;5417;1925;1837;35,5363;33,9118
12;małopolskie;1204;dąbrowski;1204023;gm.m-w. Dąbrowa Tarnowska;Tarnowski;21187;7422;7182;35,0309;33,8981
6;lubelskie;605;janowski;605022;gm.w Chrzanów;Tarnobrzeski;2887;1037;977;35,9196;33,8414
20;podlaskie;2010;siemiatycki;2010072;gm.w Nurzec-Stacja;Białostocki;3688;1294;1248;35,0868;33,8395
18;podkarpackie;1814;przeworski;1814062;gm.w Przeworsk;Przemyski;14851;5166;5025;34,7855;33,8361
12;małopolskie;1216;tarnowski;1216143;gm.m-w. Zakliczyn;Tarnowski;12536;4385;4236;34,9793;33,7907
18;podkarpackie;1817;sanocki;1817073;gm.m-w. Zagórz;Krośnieński;13072;4565;4417;34,922;33,7898
14;mazowieckie;1415;ostrołęcki;1415083;gm.m-w. Myszyniec;Ostrołęcki;10396;3583;3510;34,4652;33,763
6;lubelskie;611;łukowski;611072;gm.w Stanin;Siedlecki;9686;3386;3265;34,9577;33,7084
16;opolskie;1605;krapkowicki;1605042;gm.w Walce;Opolski;5374;1860;1811;34,6111;33,6993
6;lubelskie;610;łęczyński;610052;gm.w Puchaczów;Lubelski;5704;1990;1922;34,8878;33,6957
12;małopolskie;1207;limanowski;1207052;gm.w Kamienica;Nowosądecki;7883;2709;2655;34,3651;33,6801
18;podkarpackie;1805;jasielski;1805053;gm.m-w. Kołaczyce;Krośnieński;8920;3066;3002;34,3722;33,6547
18;podkarpackie;1817;sanocki;1817082;gm.w Zarszyn;Krośnieński;9240;3200;3107;34,632;33,6255
6;lubelskie;610;łęczyński;610012;gm.w Cyców;Chełmski;7879;2775;2649;35,2202;33,621
18;podkarpackie;1804;jarosławski;1804052;gm.w Laszki;Przemyski;6903;2406;2320;34,8544;33,6086
12;małopolskie;1205;gorlicki;1205072;gm.w Moszczenica;Nowosądecki;5026;1733;1687;34,4807;33,5655
18;podkarpackie;1808;leżajski;1808032;gm.w Kuryłówka;Rzeszowski;5700;1975;1913;34,6491;33,5614
18;podkarpackie;1805;jasielski;1805112;gm.w Tarnowiec;Krośnieński;9151;3148;3070;34,4006;33,5482
20;podlaskie;2006;kolneński;2006022;gm.w Grabowo;Łomżyński;3372;1177;1131;34,9051;33,5409
18;podkarpackie;1803;dębicki;1803072;gm.w Żyraków;Tarnowski;14277;4972;4788;34,8252;33,5365
18;podkarpackie;1807;krośnieński;1807023;gm.m-w. Dukla;Krośnieński;14476;4988;4853;34,457;33,5245
20;podlaskie;2005;hajnowski;2005042;gm.w Czyże;Białostocki;1927;669;645;34,7172;33,4717
18;podkarpackie;1813;przemyski;1813092;gm.w Stubno;Przemyski;3863;1363;1293;35,2835;33,4714
6;lubelskie;608;lubartowski;608132;gm.w Uścimów;Lubelski;3120;1092;1044;35;33,4615
28;warmińsko-mazurskie;2805;ełcki;2805022;gm.w Ełk;Suwalski;11910;4144;3984;34,7943;33,4509
12;małopolskie;1211;nowotarski;1211102;gm.w Ochotnica Dolna;Nowosądecki;8503;2938;2839;34,5525;33,3882
6;lubelskie;607;kraśnicki;607052;gm.w Kraśnik;Lubelski;7252;2508;2421;34,5836;33,3839
30;wielkopolskie;3007;kaliski;3007022;gm.w Brzeziny;Kaliski;5792;1983;1931;34,2369;33,3391
12;małopolskie;1210;nowosądecki;1210142;gm.w Podegrodzie;Nowosądecki;13391;4559;4447;34,0453;33,2089
18;podkarpackie;1819;strzyżowski;1819043;gm.m-w. Strzyżów;Rzeszowski;20521;6980;6812;34,0139;33,1953
12;małopolskie;1202;brzeski;1202052;gm.w Gnojnik;Tarnowski;8020;2725;2660;33,9776;33,1671
18;podkarpackie;1804;jarosławski;1804112;gm.w Wiązownica;Przemyski;11743;4030;3893;34,3183;33,1517
20;podlaskie;2005;hajnowski;2005062;gm.w Hajnówka;Białostocki;3817;1297;1265;33,9796;33,1412
20;podlaskie;2003;bielski;2003032;gm.w Bielsk Podlaski;Białostocki;6501;2240;2154;34,4562;33,1334
6;lubelskie;608;lubartowski;608112;gm.w Ostrówek;Lubelski;3794;1316;1257;34,6863;33,1313
6;lubelskie;608;lubartowski;608103;gm.m-w. Ostrów Lubelski;Lubelski;5226;1845;1731;35,3042;33,1228
6;lubelskie;615;radzyński;615022;gm.w Borki;Lubelski;5961;2020;1973;33,8869;33,0985
6;lubelskie;613;parczewski;613032;gm.w Milanów;Bialskopodlaski;3723;1282;1231;34,4346;33,0647
12;małopolskie;1205;gorlicki;1205102;gm.w Uście Gorlickie;Nowosądecki;6880;2329;2273;33,8517;33,0378
20;podlaskie;2010;siemiatycki;2010032;gm.w Dziadkowice;Białostocki;2688;932;888;34,6726;33,0357
20;podlaskie;2008;moniecki;2008063;gm.m-w. Mońki;Białostocki;14795;5038;4887;34,052;33,0314
6;lubelskie;613;parczewski;613062;gm.w Siemień;Bialskopodlaski;4451;1521;1468;34,1721;32,9814
6;lubelskie;615;radzyński;615042;gm.w Kąkolewnica;Bialskopodlaski;7967;2737;2625;34,3542;32,9484
6;lubelskie;601;bialski;601042;gm.w Drelów;Bialskopodlaski;5271;1786;1733;33,8835;32,878
20;podlaskie;2013;wysokomazowiecki;2013082;gm.w Sokoły;Łomżyński;5679;1932;1864;34,0201;32,8227
20;podlaskie;2006;kolneński;2006042;gm.w Mały Płock;Łomżyński;4692;1594;1540;33,9727;32,8218
20;podlaskie;2012;suwalski;2012012;gm.w Bakałarzewo;Suwalski;3091;1057;1014;34,1961;32,8049
18;podkarpackie;1818;stalowowolski;1818062;gm.w Zaleszany;Tarnobrzeski;11024;3749;3614;34,0076;32,783
6;lubelskie;603;chełmski;603082;gm.w Rejowiec Fabryczny;Chełmski;4210;1460;1378;34,6793;32,7316
18;podkarpackie;1811;mielecki;1811032;gm.w Czermin;Rzeszowski;7073;2390;2315;33,7905;32,7301
18;podkarpackie;1811;mielecki;1811083;gm.m-w. Radomyśl Wielki;Tarnowski;14272;4894;4666;34,2909;32,6934
28;warmińsko-mazurskie;2817;szczycieński;2817052;gm.w Rozogi;Ostrołęcki;5497;1874;1797;34,0913;32,6906
18;podkarpackie;1807;krośnieński;1807033;gm.m-w. Iwonicz-Zdrój;Krośnieński;10787;3642;3526;33,7629;32,6875
18;podkarpackie;1807;krośnieński;1807102;gm.w Jaśliska;Krośnieński;2170;731;708;33,6866;32,6267
6;lubelskie;611;łukowski;611092;gm.w Trzebieszów;Siedlecki;7320;2507;2387;34,2486;32,6093
20;podlaskie;2003;bielski;2003062;gm.w Orla;Białostocki;2638;894;860;33,8893;32,6005
14;mazowieckie;1415;ostrołęcki;1415022;gm.w Czarnia;Ostrołęcki;2472;822;805;33,2524;32,5647
14;mazowieckie;1426;siedlecki;1426092;gm.w Skórzec;Siedlecki;7914;2685;2577;33,9272;32,5625
18;podkarpackie;1804;jarosławski;1804102;gm.w Roźwienica;Przemyski;6252;2105;2035;33,6692;32,5496
18;podkarpackie;1807;krośnieński;1807012;gm.w Chorkówka;Krośnieński;13451;4490;4375;33,3804;32,5255
20;podlaskie;2001;augustowski;2001032;gm.w Bargłów Kościelny;Suwalski;5455;1848;1772;33,8772;32,484
18;podkarpackie;1802;brzozowski;1802042;gm.w Haczów;Krośnieński;9114;3031;2960;33,2565;32,4775
20;podlaskie;2008;moniecki;2008032;gm.w Jaświły;Białostocki;4801;1599;1559;33,3056;32,4724
18;podkarpackie;1811;mielecki;1811102;gm.w Wadowice Górne;Tarnowski;7738;2617;2512;33,8201;32,4632
18;podkarpackie;1815;ropczycko-sędziszowski;1815043;gm.m-w. Sędziszów Małopolski;Rzeszowski;23865;7965;7746;33,3752;32,4576
6;lubelskie;608;lubartowski;608032;gm.w Firlej;Lubelski;5840;1962;1895;33,5959;32,4486
12;małopolskie;1205;gorlicki;1205052;gm.w Lipinki;Krośnieński;6800;2248;2203;33,0588;32,3971
18;podkarpackie;1803;dębicki;1803052;gm.w Jodłowa;Tarnowski;5310;1776;1720;33,4463;32,3917
18;podkarpackie;1807;krośnieński;1807092;gm.w Wojaszówka;Krośnieński;9360;3109;3030;33,2158;32,3718
20;podlaskie;2002;białostocki;2002123;gm.m-w. Tykocin;Białostocki;6167;2045;1996;33,1604;32,3658
18;podkarpackie;1803;dębicki;1803032;gm.w Czarna;Tarnowski;13158;4411;4255;33,5233;32,3377
18;podkarpackie;1807;krośnieński;1807052;gm.w Korczyna;Krośnieński;11143;3707;3600;33,2675;32,3073
18;podkarpackie;1811;mielecki;1811092;gm.w Tuszów Narodowy;Rzeszowski;8254;2778;2660;33,6564;32,2268
22;pomorskie;2205;kartuski;2205042;gm.w Sierakowice;Gdański;20361;6826;6533;33,5249;32,0859
20;podlaskie;2007;łomżyński;2007013;gm.m-w. Jedwabne;Łomżyński;5234;1724;1679;32,9385;32,0787
6;lubelskie;602;biłgorajski;602032;gm.w Biłgoraj;Zamojski;13381;4419;4287;33,0244;32,038
6;lubelskie;611;łukowski;611042;gm.w Krzywda;Siedlecki;10412;3447;3334;33,106;32,0207
6;lubelskie;605;janowski;605032;gm.w Dzwola;Tarnobrzeski;6161;2020;1971;32,7869;31,9916
18;podkarpackie;1814;przeworski;1814092;gm.w Zarzecze;Przemyski;7211;2395;2303;33,2131;31,9373
20;podlaskie;2007;łomżyński;2007092;gm.w Zbójna;Łomżyński;4169;1383;1329;33,1734;31,8781
18;podkarpackie;1819;strzyżowski;1819052;gm.w Wiśniowa;Rzeszowski;7988;2591;2543;32,4362;31,8353
18;podkarpackie;1805;jasielski;1805032;gm.w Dębowiec;Krośnieński;8844;2877;2813;32,5305;31,8069
18;podkarpackie;1804;jarosławski;1804092;gm.w Rokietnica;Przemyski;4313;1437;1371;33,3179;31,7876
18;podkarpackie;1817;sanocki;1817052;gm.w Sanok;Krośnieński;18113;5926;5739;32,7168;31,6844
6;lubelskie;608;lubartowski;608092;gm.w Niedźwiada;Lubelski;6139;2023;1941;32,9532;31,6175
20;podlaskie;2010;siemiatycki;2010062;gm.w Milejczyce;Białostocki;1702;551;538;32,3737;31,6099
6;lubelskie;615;radzyński;615072;gm.w Ulan-Majorat;Bialskopodlaski;5962;1937;1882;32,4891;31,5666
20;podlaskie;2008;moniecki;2008072;gm.w Trzcianne;Łomżyński;4193;1347;1323;32,125;31,5526
18;podkarpackie;1821;leski;1821042;gm.w Olszanica;Krośnieński;4882;1601;1540;32,7939;31,5444
18;podkarpackie;1817;sanocki;1817022;gm.w Besko;Krośnieński;4489;1454;1413;32,3903;31,4769
20;podlaskie;2007;łomżyński;2007072;gm.w Śniadowo;Łomżyński;5280;1728;1661;32,7273;31,4583
20;podlaskie;2012;suwalski;2012042;gm.w Przerośl;Suwalski;2907;940;911;32,3357;31,3381
6;lubelskie;602;biłgorajski;602063;gm.m-w. Goraj;Zamojski;4041;1307;1266;32,3435;31,3289
16;opolskie;1608;oleski;1608072;gm.w Zębowice;Opolski;3609;1160;1130;32,1419;31,3106
12;małopolskie;1210;nowosądecki;1210133;gm.m-w. Piwniczna-Zdrój;Nowosądecki;10520;3377;3288;32,1008;31,2548
6;lubelskie;615;radzyński;615062;gm.w Radzyń Podlaski;Bialskopodlaski;8081;2589;2523;32,0381;31,2214
12;małopolskie;1210;nowosądecki;1210082;gm.w Łabowa;Nowosądecki;6115;1994;1909;32,6083;31,2183
20;podlaskie;2007;łomżyński;2007052;gm.w Piątnica;Łomżyński;10666;3444;3328;32,2895;31,202
20;podlaskie;2008;moniecki;2008052;gm.w Krypno;Białostocki;3960;1354;1235;34,1919;31,1869
18;podkarpackie;1815;ropczycko-sędziszowski;1815022;gm.w Ostrów;Rzeszowski;7346;2333;2288;31,7588;31,1462
18;podkarpackie;1801;bieszczadzki;1801032;gm.w Czarna;Krośnieński;2378;760;740;31,9596;31,1186
18;podkarpackie;1809;lubaczowski;1809082;gm.w Wielkie Oczy;Przemyski;3777;1237;1175;32,7509;31,1093
18;podkarpackie;1808;leżajski;1808053;gm.m-w. Nowa Sarzyna;Rzeszowski;21489;6846;6660;31,8582;30,9926
6;lubelskie;605;janowski;605042;gm.w Godziszów;Tarnobrzeski;5749;1863;1779;32,4056;30,9445
6;lubelskie;602;biłgorajski;602022;gm.w Aleksandrów;Zamojski;3269;1035;1011;31,6611;30,9269
6;lubelskie;602;biłgorajski;602082;gm.w Księżpol;Zamojski;6893;2185;2131;31,6988;30,9154
6;lubelskie;608;lubartowski;608063;gm.m-w. Kock;Lubelski;6311;2060;1951;32,6414;30,9143
20;podlaskie;2001;augustowski;2001022;gm.w Augustów;Suwalski;6742;2142;2084;31,771;30,9107
12;małopolskie;1210;nowosądecki;1210122;gm.w Nawojowa;Nowosądecki;8788;2801;2715;31,873;30,8944
12;małopolskie;1211;nowotarski;1211112;gm.w Raba Wyżna;Nowosądecki;14789;4680;4568;31,6451;30,8878
12;małopolskie;1211;nowotarski;1211092;gm.w Nowy Targ;Nowosądecki;24131;7628;7450;31,6108;30,8732
12;małopolskie;1216;tarnowski;1216022;gm.w Gromnik;Tarnowski;8952;2830;2761;31,613;30,8423
14;mazowieckie;1415;ostrołęcki;1415062;gm.w Lelis;Ostrołęcki;9780;3141;3016;32,1166;30,8384
18;podkarpackie;1819;strzyżowski;1819032;gm.w Niebylec;Rzeszowski;10537;3338;3242;31,6788;30,7678
18;podkarpackie;1812;niżański;1812063;gm.m-w. Rudnik nad Sanem;Tarnobrzeski;10076;3189;3097;31,6495;30,7364
12;małopolskie;1217;tatrzański;1217042;gm.w Kościelisko;Nowosądecki;8867;2819;2723;31,792;30,7094
20;podlaskie;2004;grajewski;2004062;gm.w Wąsosz;Łomżyński;3556;1130;1091;31,7773;30,6805
18;podkarpackie;1812;niżański;1812073;gm.m-w. Ulanów;Tarnobrzeski;8214;2594;2516;31,5802;30,6306
6;lubelskie;608;lubartowski;608072;gm.w Lubartów;Lubelski;11868;3799;3634;32,0104;30,6202
12;małopolskie;1207;limanowski;1207082;gm.w Łukowica;Nowosądecki;10133;3189;3099;31,4714;30,5832
20;podlaskie;2007;łomżyński;2007032;gm.w Miastkowo;Łomżyński;4216;1341;1286;31,8074;30,5028
12;małopolskie;1204;dąbrowski;1204052;gm.w Olesno;Tarnowski;7928;2489;2417;31,3951;30,4869
12;małopolskie;1204;dąbrowski;1204012;gm.w Bolesław;Tarnowski;2586;811;788;31,3612;30,4718
18;podkarpackie;1806;kolbuszowski;1806023;gm.m-w. Kolbuszowa;Rzeszowski;24638;7713;7506;31,3053;30,4651
18;podkarpackie;1804;jarosławski;1804082;gm.w Radymno;Przemyski;11394;3623;3471;31,7974;30,4634
18;podkarpackie;1816;rzeszowski;1816072;gm.w Hyżne;Rzeszowski;7036;2194;2140;31,1825;30,415
16;opolskie;1604;kluczborski;1604032;gm.w Lasowice Wielkie;Opolski;6803;2147;2067;31,5596;30,3837
20;podlaskie;2013;wysokomazowiecki;2013062;gm.w Kulesze Kościelne;Łomżyński;3057;964;927;31,5342;30,3238
14;mazowieckie;1416;ostrowski;1416082;gm.w Stary Lubotyń;Ostrołęcki;3699;1202;1119;32,4953;30,2514
14;mazowieckie;1415;ostrołęcki;1415052;gm.w Kadzidło;Ostrołęcki;11307;3588;3418;31,7326;30,2291
12;małopolskie;1207;limanowski;1207112;gm.w Słopnice;Nowosądecki;6815;2107;2058;30,9171;30,1981
18;podkarpackie;1812;niżański;1812042;gm.w Krzeszów;Tarnobrzeski;4228;1315;1276;31,1022;30,1798
12;małopolskie;1207;limanowski;1207062;gm.w Laskowa;Nowosądecki;8195;2535;2466;30,9335;30,0915
6;lubelskie;601;bialski;601102;gm.w Międzyrzec Podlaski;Bialskopodlaski;10426;3229;3132;30,9707;30,0403
12;małopolskie;1211;nowotarski;1211132;gm.w Spytkowice;Nowosądecki;4626;1432;1387;30,9555;29,9827
18;podkarpackie;1803;dębicki;1803063;gm.m-w. Pilzno;Tarnowski;18233;5648;5464;30,9768;29,9676
28;warmińsko-mazurskie;2805;ełcki;2805042;gm.w Prostki;Suwalski;7215;2295;2157;31,8087;29,896
20;podlaskie;2002;białostocki;2002152;gm.w Zawady;Łomżyński;2686;829;803;30,8637;29,8958
18;podkarpackie;1815;ropczycko-sędziszowski;1815012;gm.w Iwierzyce;Rzeszowski;7735;2370;2303;30,6399;29,7738
