data,teryt,powiat,ludnosc,zaszczepieni,%_zaszczepieni
2021-10-04,2473,Rybnik,137128,69505,50.68622017385217
2021-10-04,2474,Siemianowice Śląskie,66270,37586,56.71646295457975
2021-10-04,2475,Sosnowiec,197586,116795,59.110969400666036
2021-10-04,2476,Świętochłowice,49108,24292,49.46648203958622
2021-10-04,2477,Tychy,126871,73061,57.586840176242006
2021-10-04,2478,Zabrze,170924,82545,48.293393555030306
2021-10-04,2479,Żory,62844,31406,49.974540131118324
2021-10-04,2601,buski,71125,35773,50.29595782073814
2021-10-04,2602,jędrzejowski,84908,46130,54.32939181231451
2021-10-04,2603,kazimierski,33340,15881,47.63347330533893
2021-10-04,2604,kielecki,210992,94843,44.95099340259346
2021-10-04,2605,konecki,79072,38523,48.71888911371914
2021-10-04,2606,opatowski,51525,23535,45.6768558951965
2021-10-04,2607,ostrowiecki,107711,52810,49.029347049047914
2021-10-04,2608,pińczowski,38487,20503,53.27253358276821
2021-10-04,2609,sandomierski,76346,38715,50.70992586383045
2021-10-04,2610,skarżyski,73163,37457,51.196643111955495
2021-10-04,2611,starachowicki,88549,42846,48.38676890761048
2021-10-04,2612,staszowski,71250,34767,48.79578947368421
2021-10-04,2613,włoszczowski,44743,22379,50.01676239858749
2021-10-04,2661,Kielce,193415,109547,56.63831657317168
2021-10-04,2801,bartoszycki,56562,29563,52.26653937272374
2021-10-04,2802,braniewski,40776,20290,49.75966254659604
2021-10-04,2803,działdowski,64768,33920,52.37154150197628
2021-10-04,2804,elbląski,56986,28313,49.68413294493384
2021-10-04,2805,ełcki,91395,36217,39.62689425023251
2021-10-04,2806,giżycki,56227,28643,50.941718391520084
2021-10-04,2807,iławski,92644,46417,50.1025430680886
2021-10-04,2808,kętrzyński,61772,30253,48.97526387359969
2021-10-04,2809,lidzbarski,40852,19848,48.5851365906198
2021-10-04,2810,mrągowski,49439,22581,45.67446752563765
2021-10-04,2811,nidzicki,32638,15226,46.65114283963478
2021-10-04,2812,nowomiejski,43721,21234,48.56705015896251
2021-10-04,2813,olecki,33993,14860,43.71488247580384
2021-10-04,2814,olsztyński,127544,63416,49.72088063727028
2021-10-04,2815,ostródzki,103492,50533,48.82792872879063
2021-10-04,2816,piski,55833,23725,42.492791001737324
2021-10-04,2817,szczycieński,69089,31826,46.06522022319038
2021-10-04,2818,gołdapski,26489,12200,46.05685378836498
2021-10-04,2819,węgorzewski,22444,11887,52.96292995900909
2021-10-04,2861,Elbląg,118582,64725,54.58248300753908
2021-10-04,2862,Olsztyn,171249,98738,57.65756296387132
2021-10-04,3001,chodzieski,46824,26105,55.75132410729541
2021-10-04,3002,czarnkowsko-trzcianecki,86590,45671,52.74396581591407
2021-10-04,3003,gnieźnieński,145068,78551,54.14771003942979
2021-10-04,3004,gostyński,75732,35765,47.22574341097555
2021-10-04,3005,grodziski,51929,28164,54.23559090296366
2021-10-04,3006,jarociński,71425,38562,53.98949947497375
2021-10-04,3007,kaliski,82911,36663,44.219705467308316
2021-10-04,3008,kępiński,56298,29228,51.916586734875125
2021-10-04,3009,kolski,86108,40141,46.61703906721792
2021-10-04,3010,koniński,129904,65384,50.33255327010716
2021-10-04,3011,kościański,78866,44161,55.994978824842136
2021-10-04,3012,krotoszyński,76998,37887,49.205174160367804
2021-10-04,3013,leszczyński,57911,27807,48.01678437602528
2021-10-04,3014,międzychodzki,36633,20335,55.51005923620779
2021-10-04,3015,nowotomyski,75576,40675,53.819995765851594
2021-10-04,3016,obornicki,59821,33150,55.415322378428975
2021-10-04,3017,ostrowski,161357,80116,49.651394113673405
2021-10-04,3018,ostrzeszowski,55265,25764,46.61901746132272
2021-10-04,3019,pilski,135477,72560,53.558906677886284
2021-10-04,3020,pleszewski,62763,32154,51.230820706467185
2021-10-04,3021,poznański,406590,251048,61.74475515875943
2021-10-04,3022,rawicki,60188,32211,53.51731242108061
2021-10-04,3023,słupecki,58959,31782,53.905256194982954
2021-10-04,3024,szamotulski,91745,55664,60.67251621341762
2021-10-04,3025,średzki,59149,33527,56.68227696157162
2021-10-04,3026,śremski,61492,31868,51.82462759383334
2021-10-04,3027,turecki,83599,40494,48.438378449502984
2021-10-04,3028,wągrowiecki,70096,36903,52.64637069162291
2021-10-04,3029,wolsztyński,57431,29307,51.02993157005798
2021-10-04,3030,wrzesiński,78037,43413,55.631303099811625
2021-10-04,3031,złotowski,69161,32795,47.41834270759532
2021-10-04,3061,Kalisz,99106,53179,53.658708857183214
2021-10-04,3062,Konin,72539,41041,56.57784088559258
2021-10-04,3063,Leszno,62854,35051,55.765742832596175
2021-10-04,3064,Poznań,532048,366076,68.80507021922834
2021-10-04,3201,białogardzki,47304,21740,45.95805851513614
2021-10-04,3202,choszczeński,47970,25579,53.32291015217845
2021-10-04,3203,drawski,56482,27660,48.971353705605324
2021-10-04,3204,goleniowski,82310,42334,51.43238974608189
2021-10-04,3205,gryficki,59844,31094,51.95842523895462
2021-10-04,3206,gryfiński,81289,42700,52.52863241028921
2021-10-04,3207,kamieński,46692,24899,53.32605157200378
2021-10-04,3208,kołobrzeski,79300,44671,56.331651954602776
2021-10-04,3209,koszaliński,66505,32405,48.725659724832724
2021-10-04,3210,myśliborski,65373,30673,46.9199822556713
2021-10-04,3211,policki,81584,44889,55.0218180035301
2021-10-04,3212,pyrzycki,39202,19035,48.556196112443246
2021-10-04,3213,sławieński,55777,27661,49.59212578661455
2021-10-04,3214,stargardzki,120132,62471,52.00196450571038
2021-10-04,3215,szczecinecki,77258,39244,50.79603406766937
2021-10-04,3216,świdwiński,46394,23563,50.78889511574772
2021-10-04,3217,wałecki,52707,27054,51.32904547783027
2021-10-04,3218,łobeski,36486,17829,48.865318204242726
2021-10-04,3261,Koszalin,106235,58938,55.47889113757236
2021-10-04,3262,Szczecin,398255,234778,58.9516766895582
2021-10-04,3263,Świnoujście,40948,23273,56.83549868125427
2021-10-05,0201,bolesławiecki,89762,41359,46.0762906352354
2021-10-05,0202,dzierżoniowski,99935,46351,46.38114774603493
2021-10-05,0203,głogowski,88447,46865,52.98653430868203
2021-10-05,0204,górowski,34552,15709,45.46480666821024
2021-10-05,0205,jaworski,49734,23915,48.08581654401415
2021-10-05,0206,karkonoski,63333,30962,48.88762572434592
2021-10-05,0207,kamiennogórski,42824,22673,52.94461049878573
2021-10-05,0208,kłodzki,156283,75554,48.344349673348994
2021-10-05,0209,legnicki,55110,26643,48.345127925966246
2021-10-05,0210,lubański,53852,26774,49.717744930550396
2021-10-05,0211,lubiński,105896,54316,51.291833497015936
2021-10-05,0212,lwówecki,45599,21784,47.77297747757626
2021-10-05,0213,milicki,36800,18830,51.16847826086956
2021-10-05,0214,oleśnicki,107268,54991,51.26505574821941
2021-10-05,0215,oławski,76733,41049,53.49588834008836
2021-10-05,0216,polkowicki,62997,28971,45.987904185913614
2021-10-05,0217,strzeliński,43221,22235,51.44489947016496
2021-10-05,0218,średzki,55508,28248,50.88996180730706
2021-10-05,0219,świdnicki,156015,80269,51.44954010832292
2021-10-05,0220,trzebnicki,85226,45157,52.98500457606834
2021-10-05,0221,wałbrzyski,55107,27466,49.84121799408424
2021-10-05,0222,wołowski,46623,22636,48.55114428500954
2021-10-05,0223,wrocławski,156322,90441,57.8555801486675
2021-10-05,0224,ząbkowicki,64080,30593,47.74188514357054
2021-10-05,0225,zgorzelecki,88386,41921,47.42945715384789
2021-10-05,0226,złotoryjski,43038,21728,50.485617361401545
2021-10-05,0261,Jelenia Góra,78335,43608,55.668602795685196
2021-10-05,0262,Legnica,98436,51428,52.24511357633386
2021-10-05,0264,Wrocław,641928,429885,66.96779078027443
2021-10-05,0265,Wałbrzych,109971,58525,53.218575806348944
2021-10-05,0401,aleksandrowski,54891,29999,54.65194658505037
2021-10-05,0402,brodnicki,79023,40351,51.062348936385604
2021-10-05,0403,bydgoski,120432,66768,55.44041450777202
2021-10-05,0404,chełmiński,51657,26979,52.227190893780126
2021-10-05,0405,golubsko-dobrzyński,44855,23100,51.49927544309442
2021-10-05,0406,grudziądzki,40305,19773,49.05842947525121
2021-10-05,0407,inowrocławski,158496,88359,55.74841005451242
2021-10-05,0408,lipnowski,65450,30926,47.25133689839572
2021-10-05,0409,mogileński,45482,22609,49.709775295721386
2021-10-05,0410,nakielski,86119,44663,51.86195845283852
2021-10-05,0411,radziejowski,40025,22297,55.707682698313555
2021-10-05,0412,rypiński,43390,22527,51.91749250979488
2021-10-05,0413,sępoleński,40826,20866,51.10958702787439
2021-10-05,0414,świecki,98703,49615,50.26696250367263
2021-10-05,0415,toruński,109565,57392,52.381691233514346
2021-10-05,0416,tucholski,48322,23568,48.77281569471462
2021-10-05,0417,wąbrzeski,34040,17239,50.643360752056395
2021-10-05,0418,włocławski,85646,42653,49.80150853513299
2021-10-05,0419,żniński,69886,35908,51.38082019288556
2021-10-05,0461,Bydgoszcz,344091,204641,59.472930126042236
2021-10-05,0462,Grudziądz,93564,51536,55.08101406523876
2021-10-05,0463,Toruń,198613,118005,59.414539833747035
2021-10-05,0464,Włocławek,108561,56399,51.95143744070154
2021-10-05,0601,bialski,109958,44961,40.8892486222012
2021-10-05,0602,biłgorajski,100333,38199,38.072219509034916
2021-10-05,0603,chełmski,77502,30188,38.951252870893654
2021-10-05,0604,hrubieszowski,62009,29105,46.93673499008209
2021-10-05,0605,janowski,45142,17463,38.68459527712552
2021-10-05,0606,krasnostawski,62552,27938,44.66363985164343
2021-10-05,0607,kraśnicki,94531,38310,40.526388168960445
2021-10-05,0608,lubartowski,87850,33087,37.66306203756403
2021-10-05,0609,lubelski,156493,70413,44.99434479497486
2021-10-05,0610,łęczyński,57218,22129,38.67489251634101
2021-10-05,0611,łukowski,106213,39515,37.203543822319304
2021-10-05,0612,opolski,58706,25624,43.648008721425406
2021-10-05,0613,parczewski,34372,14245,41.44361689747469
2021-10-05,0614,puławski,112384,57604,51.25640660592256
2021-10-05,0615,radzyński,58298,21546,36.958386222511926
2021-10-05,0616,rycki,55530,26889,48.42247433819557
2021-10-05,0617,świdnicki,71432,34114,47.757307649232835
2021-10-05,0618,tomaszowski,81944,35273,43.045250414917504
2021-10-05,0619,włodawski,37989,17789,46.826712995867226
2021-10-05,0620,zamojski,105354,43236,41.03878352981377
2021-10-05,0661,Biała Podlaska,56942,27160,47.69765726528748
2021-10-05,0662,Chełm,61135,29977,49.03410484992231
2021-10-05,0663,Lublin,338586,187147,55.27310638951404
2021-10-05,0664,Zamość,62785,30409,48.43354304372063
2021-10-05,0801,gorzowski,72291,36566,50.58167683390741
2021-10-05,0802,krośnieński,54598,28485,52.172240741419095
2021-10-05,0803,międzyrzecki,57100,31000,54.290718038528894
2021-10-05,0804,nowosolski,85733,43803,51.092344838043694
2021-10-05,0805,słubicki,46944,25372,54.047375596455346
2021-10-05,0806,strzelecko-drezdenecki,48621,25179,51.78626519405195
2021-10-05,0807,sulęciński,35000,18024,51.497142857142855
2021-10-05,0808,świebodziński,55520,29463,53.06736311239193
2021-10-05,0809,zielonogórski,75673,40489,53.50521322003885
2021-10-05,0810,żagański,78148,39590,50.66028561191585
2021-10-05,0811,żarski,95423,49340,51.70661161355229
2021-10-05,0812,wschowski,38613,17959,46.51024266438764
2021-10-05,0861,Gorzów Wielkopolski,122589,68862,56.17306609891589
2021-10-05,0862,Zielona Góra,140892,82940,58.867785253953386
2021-10-05,1001,bełchatowski,112443,50347,44.77557518031358
2021-10-05,1002,kutnowski,95516,52471,54.934251853092675
2021-10-05,1003,łaski,49736,24369,48.996702589673475
2021-10-05,1004,łęczycki,49286,25503,51.74491742076858
2021-10-05,1005,łowicki,77614,41843,53.911665421186896
2021-10-05,1006,łódzki wschodni,72565,38410,52.931854199683045
2021-10-05,1007,opoczyński,75524,36355,48.137016047878824
2021-10-05,1008,pabianicki,118941,64756,54.443799867161026
2021-10-05,1009,pajęczański,50952,23281,45.692023865599
2021-10-05,1010,piotrkowski,91208,43706,47.91904218928164
2021-10-05,1011,poddębicki,40906,20919,51.139197183787225
2021-10-05,1012,radomszczański,111696,55498,49.68664947715227
2021-10-05,1013,rawski,48385,22545,46.59501911749509
2021-10-05,1014,sieradzki,116918,57412,49.1045005901572
2021-10-05,1015,skierniewicki,38173,17753,46.50669321248003
2021-10-05,1016,tomaszowski,115735,57096,49.33339093619043
2021-10-05,1017,wieluński,75736,38689,51.0840287313827
2021-10-05,1018,wieruszowski,41984,20564,48.98056402439025
2021-10-05,1019,zduńskowolski,66064,32254,48.82235408089126
2021-10-05,1020,zgierski,165850,91473,55.15405486885741
2021-10-05,1021,brzeziński,30648,14908,48.64265204907335
2021-10-05,1061,Łódź,672185,411021,61.14700566064401
2021-10-05,1062,Piotrków Trybunalski,72250,40006,55.37162629757786
2021-10-05,1063,Skierniewice,47655,27759,58.24992130941139
2021-10-05,1201,bocheński,106947,50241,46.977474823978234
2021-10-05,1202,brzeski,93035,37847,40.68038910087601
2021-10-05,1203,chrzanowski,123664,67669,54.72004787165222
2021-10-05,1204,dąbrowski,58977,20363,34.52701900740967
2021-10-05,1205,gorlicki,108487,41716,38.45253348327449
2021-10-05,1206,krakowski,281440,159148,56.54775440591246
2021-10-05,1207,limanowski,132148,48092,36.392529588037654
2021-10-05,1208,miechowski,48464,26830,55.36068009243975
2021-10-05,1209,myślenicki,127972,58977,46.08586253242897
2021-10-05,1210,nowosądecki,217071,83577,38.502149066434484
2021-10-05,1211,nowotarski,191646,65541,34.198991891299585
2021-10-05,1212,olkuski,110471,60737,54.980040010500495
2021-10-05,1213,oświęcimski,152687,84894,55.60001833816893
2021-10-05,1214,proszowicki,43057,21804,50.639849501823164
2021-10-05,1215,suski,83761,40910,48.841346211243895
2021-10-05,1216,tarnowski,201230,77656,38.59066739551757
2021-10-05,1217,tatrzański,68049,24308,35.72131846169672
2021-10-05,1218,wadowicki,159662,78949,49.447583019127904
2021-10-05,1219,wielicki,130651,69543,53.22806560990732
2021-10-05,1261,Kraków,779966,512341,65.68760689568519
2021-10-05,1262,Nowy Sącz,83558,38925,46.58440843485962
2021-10-05,1263,Tarnów,107498,53963,50.19907347113435
2021-10-05,1401,białobrzeski,33329,16078,48.240271235260586
2021-10-05,1402,ciechanowski,88891,46018,51.76902048576346
2021-10-05,1403,garwoliński,108634,50976,46.92453559659039
2021-10-05,1404,gostyniński,44581,21458,48.13261254794644
2021-10-05,1405,grodziski,97462,55439,56.88268248137736
2021-10-05,1406,grójecki,97979,50313,51.35079966115188
2021-10-05,1407,kozienicki,59592,28200,47.3217881594845
2021-10-05,1408,legionowski,119882,72624,60.5795699104119
2021-10-05,1409,lipski,33598,14706,43.7704625275314
2021-10-05,1410,łosicki,30556,12190,39.89396517868831
2021-10-05,1411,makowski,44438,21789,49.03235969215537
2021-10-05,1412,miński,154951,82173,53.03160353918336
2021-10-05,1413,mławski,72269,35549,49.18983243160968
2021-10-05,1414,nowodworski,79265,44386,55.9969721819214
2021-10-05,1415,ostrołęcki,88497,33188,37.50183622043685
2021-10-05,1416,ostrowski,71790,31468,43.83340298091657
2021-10-05,1417,otwocki,124283,71927,57.87356275596823
2021-10-05,1418,piaseczyński,190606,121779,63.890433669454275
2021-10-05,1419,płocki,110742,54333,49.06268624370158
2021-10-05,1420,płoński,86671,42017,48.47872990965836
2021-10-05,1421,pruszkowski,166679,108017,64.8054044000744
2021-10-05,1422,przasnyski,52101,23889,45.85132722980365
2021-10-05,1423,przysuski,41126,20146,48.98604289257404
2021-10-05,1424,pułtuski,51741,25937,50.12852476759243
2021-10-05,1425,radomski,152190,63300,41.59274590971812
2021-10-05,1426,siedlecki,81385,29196,35.873932542851875
2021-10-05,1427,sierpecki,51534,24791,48.1061047075717
2021-10-05,1428,sochaczewski,84804,44121,52.02702702702703
2021-10-05,1429,sokołowski,53294,25111,47.11787443239389
2021-10-05,1430,szydłowiecki,39340,16143,41.03457041179461
2021-10-05,1432,warszawski zachodni,120144,74769,62.23282061526169
2021-10-05,1433,węgrowski,65410,29949,45.786576975997555
2021-10-05,1434,wołomiński,252408,133757,52.992377420683965
2021-10-05,1435,wyszkowski,74210,35058,47.24161164263576
2021-10-05,1436,zwoleński,35875,14465,40.3205574912892
2021-10-05,1437,żuromiński,38202,19491,51.02088895869327
2021-10-05,1438,żyrardowski,75370,38703,51.35067002786254
2021-10-05,1461,Ostrołęka,51656,25420,49.21015951680347
2021-10-05,1462,Płock,118268,68034,57.52528156390571
2021-10-05,1463,Radom,209296,107035,51.14049002369849
2021-10-05,1464,Siedlce,77813,35509,45.633762995900426
2021-10-05,1465,Warszawa,1794166,1247418,69.52634260152071
2021-10-05,1601,brzeski,89282,41050,45.97791268116754
2021-10-05,1602,głubczycki,45015,20831,46.27568588248362
2021-10-05,1603,kędzierzyńsko-kozielski,93001,43209,46.46079074418555
2021-10-05,1604,kluczborski,65026,29919,46.01082643865531
2021-10-05,1605,krapkowicki,63196,27610,43.689474017342874
2021-10-05,1606,namysłowski,42543,20361,47.8598124250758
2021-10-05,1607,nyski,134864,66808,49.537311662118874
2021-10-05,1608,oleski,63788,25910,40.61892518969085
2021-10-05,1609,opolski,123532,53688,43.46080367839912
2021-10-05,1610,prudnicki,54765,23145,42.2623938646946
2021-10-05,1611,strzelecki,73923,32919,44.531471937015546
2021-10-05,1661,Opole,127839,73657,57.617002636128255
2021-10-05,1801,bieszczadzki,21489,8060,37.50756200846945
2021-10-05,1802,brzozowski,65373,22195,33.9513254707601
2021-10-05,1803,dębicki,134991,49642,36.774303472083325
2021-10-05,1804,jarosławski,119727,46460,38.80494792319193
2021-10-05,1805,jasielski,112863,41424,36.70290529225698
2021-10-05,1806,kolbuszowski,62039,17511,28.22579345250568
2021-10-05,1807,krośnieński,111905,39360,35.17269112193379
2021-10-05,1808,leżajski,68996,23633,34.252710302046495
2021-10-05,1809,lubaczowski,54711,22480,41.08862934327649
2021-10-05,1810,łańcucki,81226,32403,39.8923989855465
2021-10-05,1811,mielecki,136441,54648,40.05247689477503
2021-10-05,1812,niżański,66221,21140,31.92340798236209
2021-10-05,1813,przemyski,73919,27704,37.47886199759196
2021-10-05,1814,przeworski,77979,29885,38.32442067736185
2021-10-05,1815,ropczycko-sędziszowski,74573,23226,31.14532069247583
2021-10-05,1816,rzeszowski,170550,64024,37.53972442099091
2021-10-05,1817,sanocki,93818,34988,37.293483126905286
2021-10-05,1818,stalowowolski,105431,39745,37.69764111124812
2021-10-05,1819,strzyżowski,61161,20418,33.38401922793937
2021-10-05,1820,tarnobrzeski,52720,19822,37.59863429438543
2021-10-05,1821,leski,26375,9730,36.89099526066351
2021-10-05,1861,Krosno,45944,20527,44.678304022288
2021-10-05,1862,Przemyśl,59779,28855,48.26945917462654
2021-10-05,1863,Rzeszów,196638,97788,49.72996063833033
2021-10-05,1864,Tarnobrzeg,46360,24188,52.17428817946506
2021-10-05,2001,augustowski,57651,23158,40.169294548229864
2021-10-05,2002,białostocki,150845,64048,42.45947827239882
